location,source,target,ID,fuzzy,context,translator_comments,developer_comments,gametemplate
,S_59f4945f,"Хи-хи-хи, не так быстро...",,,,,,"S ""%%"""
,Spsy_2d8efd3c,(Ни с места!),,,,,,"Spsy ""%%"""
,narrator_87a343e0,"Команда прозвучала в голове зерга. Он в момент замер, будто это больше не его тело.",,,,,,"""%%"""
,Z_7045851e,(Самка! Н-не могу приблизиться к самке!),,,,,,"Z ""%%"""
,Spsy_d6242d12,"(Можешь подойти к кровати, но не трогай самку!)",,,,,,"Spsy ""%%"""
,narrator_92e71edf,Зерг без раздумий выполнял команды и направился к кровати. Он стал марионеткой в руках девушки.,,,,,,"""%%"""
,Spsy_e45728c6,(Замечательно! Хороший мальчик.),,,,,,"Spsy ""%%"""
,S_9ba9fd06,"Все правильно, можно смотреть, но не трогать!",,,,,,"S ""%%"""
,narrator_38e429c1,"Сара игриво сжала свой сосок, тихо постанывая.",,,,,,"""%%"""
,Spsy_c35df485,(Ты ведь уже весь извелся? Хочешь отыметь самку в рот?),,,,,,"Spsy ""%%"""
,Z_42379595,*Скр-скр-скр*,,,,,,"Z ""%%"""
,Z_7812fe21,(Самка! Хочу самку! Но не могу лизнуть самку!),,,,,,"Z ""%%"""
,S_a789dce9,"(Самка будет лизать твой член, пока ты сможешь облизывать ее грудь...)",,,,,,"S ""%%"""
,S_0ff7dcaf,(Разве это не лучше?),,,,,,"S ""%%"""
,narrator_72e82b6b,"Сара продолжала играть со своей грудью, наблюдая за перевозбужденным зерглингом.",,,,,,"""%%"""
,Z_42379595_1,*Скр-скр-скр*,,,,,,"Z ""%%"""
,Z_858ac9f0,(Дойки! Должен облизать дойки самки!),,,,,,"Z ""%%"""
,C_fce5f3bf,"(Ты его сейчас заведешь и он из тебя всю жизнь вытрахает. Хотя... Может, ты этого и добиваешься?)",,,,,,"C ""%%"""
,S_2c820fe5,"(Кто знает, кто знает. Небольшая прелюдия еще никому не вредила. Я смогу его контролировать, если что-то пойдет не так.)",,,,,,"S ""%%"""
,C_cdd72645,"(Ха-ха... Посмотрю на это, когда ты будешь задыхаться от его спермы в горле. Хотя, скорее, для тебя это будет приятным бонусом, не так ли?)",,,,,,"C ""%%"""
,S_7c0ae306,(Ты сбиваешь весь настрой своими тупыми шутками...),,,,,,"S ""%%"""
,Z_2ecfba03,(Самка пахнет приятно. Самка хочет меня!),,,,,,"Z ""%%"""
,S_fadf7da5,"(Но ты прав, он и правда уже сильно заведен...)",,,,,,"S ""%%"""
,Z_d9e14a8b,*Скиир!*,,,,,,"Z ""%%"""
,S_10a9a656,А-а-а-а-а-а...,,,,,,"S ""%%"""
,narrator_9e8b865c,"Сара чувствовала сильное возбуждение внизу живота, которое уже длительное время испытывал зерг.",,,,,,"""%%"""
,Z_31f1975c,(Трахнуть самку!),,,,,,"Z ""%%"""
,narrator_fd3b338c,Зерглинг больше не мог терпеть. Вопреки приказу он начал приближаться к Саре все ближе. Его член подрагивал от длительного напряжения.,,,,,,"""%%"""
,S_53489808_1,!!!,,,,,,"S ""%%"""
,S_06e7a4da,(Мне показалось или он смог приблизиться ко мне ближе?),,,,,,"S ""%%"""
,Spsy_13064c44,{size=60}(Замри!){/size},,,,,,"Spsy ""%%"""
,narrator_9c70a00c,"Зерг снова замер, выжидающе наблюдая за Сарой.",,,,,,"""%%"""
,Z_22c08d7a,(С-самка пахнет!!! Самка хочет меня!! Я нужен самке!),,,,,,"Z ""%%"""
,narrator_1543bd26,Тело зерглинга по чуть-чуть начинало приходить в действие.,,,,,,"""%%"""
,S_47f6498a,(К-как такое может быть... В таком состоянии он действительно меня затрахает...),,,,,,"S ""%%"""
,narrator_734e3466,"Стоило Саре расслабиться, как [zergling_s_name!t] не заставил себя долго ждать и тут же молниеносно набросился на Сару.",,,,,,"""%%"""
,S_69ad4270,"(Эй, а ну стой!)",,,,,,"S ""%%"""
,Z_b54f7325,*Скр-скр-скр!*,,,,,,"Z ""%%"""
,Z_33faa22d,(Трахнуть! Трахнуть самку!!!),,,,,,"Z ""%%"""
,S_21e9869f,ММмм!!!,,,,,,"S ""%%"""
,S_62758345,(Это возможно?! Мне срочно нужно снова одержать контроль... или дать малышу волю?),,,,,,"S ""%%"""
,Z_ac7fc024,Хаа....,,,,,,"Z ""%%"""
,narrator_e45864a3,"Не растерявшись, Сара закрыла глаза, полностью концентрируясь на связи с зергом и контроле над ним. Она почувствовала, как разум существа снова стал подвластен ее приказам.",,,,,,"""%%"""
,narrator_9bd7448c,Но было уже слишком поздно: проворный зерглинг успел войти в теплый ротик Сары.,,,,,,"""%%"""
,Spsy_30eefa78,"(Хоть тебе и повезло на время освободиться от приказа, но ты все равно будешь послушным мальчиком.)",,,,,,"Spsy ""%%"""
,narrator_67d2ae06,"Зерг продолжал изучать девушку взглядом, нависая над ней.",,,,,,"""%%"""
,Spsy_cba06685,"(Ты сделаешь все, что я хочу. Даже интересно, что я смогу сделать с тобой...)",,,,,,"Spsy ""%%"""
,narrator_1c9ebe6e,"Сара снова стала играть со своей грудью, испытывая выдержку зерга на прочность.",,,,,,"""%%"""
,Z_d9e14a8b_1,*Скиир!*,,,,,,"Z ""%%"""
,S_e6d4f0bf,*Лизь* *Лизь* *Лизь*,,,,,,"S ""%%"""
,S_ecc6f812,(Хороший мальчик.),,,,,,"S ""%%"""
,S_e6d4f0bf_1,*Лизь* *Лизь* *Лизь*,,,,,,"S ""%%"""
,Spsy_86a6b8c5,(А теперь будь хорошим малышом и трахни самку в рот!),,,,,,"Spsy ""%%"""
,narrator_5d76c679,"Зерглинг стал нетерпеливо пихать свой член в рот Сары. Девушка довольно промычала, принимаясь его вылизывать.",,,,,,"""%%"""
,S_e6d4f0bf_2,*Лизь* *Лизь* *Лизь*,,,,,,"S ""%%"""
,S_c1333586,(Все же это была отличная идея! Его член такой вкусный...),,,,,,"S ""%%"""
,Z_42379595_2,*Скр-скр-скр*,,,,,,"Z ""%%"""
,Z_ef75abb1,(Приятно. Самка делает приятно... Хочу больше!),,,,,,"Z ""%%"""
,narrator_c7a06d59,"Сара сама поддалась вперед, глубже засаживая член в глотку.",,,,,,"""%%"""
,Spsy_2095804a,"(Не останавливайся, я хочу больше!)",,,,,,"Spsy ""%%"""
,narrator_6dd7a372,"[zergling_s_name!t] старательно внедрялся в Сару, выбивая из нее стоны. Возбужденная девушка двигалась навстречу зергу, пытаясь заглотнуть член полностью.",,,,,,"""%%"""
,S_2481c7e3,"(Да! Это именно то, что я хотела! Такой дикий...)",,,,,,"S ""%%"""
,Z_40a11b8b,(Приятно! Узкая самка!),,,,,,"Z ""%%"""
,narrator_0467383c,"Зерглинг стал набирать темп, наслаждаясь манипуляциями языка Сары.",,,,,,"""%%"""
,S_f373c79b,*Хлюп* *Лизь* *Чмок*,,,,,,"S ""%%"""
,narrator_ef0c5107,"[zergling_s_name!t] настырно пытался пропихнуть свой член дальше, ускоряя движение.",,,,,,"""%%"""
,Spsy_09417186,"(Ускорься! Самка хочет, чтобы ты был быстрее!!!)",,,,,,"Spsy ""%%"""
,S_53489808_2,!!!,,,,,,"S ""%%"""
,narrator_7a9eaf58,"От удивления девушка пыталась схватиться за что угодно, чтобы от такого напора проворного малыша ее не смыло с кровати.",,,,,,"""%%"""
,narrator_b988a9b1,"Член зерга быстро исчезал в ротике Сары, создавая все более хлюпающие звуки.",,,,,,"""%%"""
,S_059677f3,"(Верно, зачем его контролировать? Все будет хорошо...)",,,,,,"S ""%%"""
,Z_6bbe68f9,Скир?,,,,,,"Z ""%%"""
,Z_967c5c70,...,,,,,,"Z ""%%"""
,Z_c2f7fc11,СКИ-И-И-И-ИР!!!,,,,,,"Z ""%%"""
,Z_8c2bbf88,Скир-скир-скир-скир!,,,,,,"Z ""%%"""
,S_1025a5e8,Ммм... ммм... мнг...,,,,,,"S ""%%"""
,S_46caae74,(Небольшая прелюдия дала желаемый результат. Это как же он изголодался...),,,,,,"S ""%%"""
,C_cbece792,(Захотелось погрубее?),,,,,,"C ""%%"""
,S_0098162a,"(У меня все под контролем. Если вдруг пойдет что-то не так, я его смогу остановить...)",,,,,,"S ""%%"""
,C_de446130,"(А ты полна энтузиазма проверить свое горло на прочность. Как же здорово, что я могу наблюдать за этим представлением в первых рядах.)",,,,,,"C ""%%"""
,S_e79caa0f,(Разве ты не должен быть заинтересован в сохранности здоровья этого тела?),,,,,,"S ""%%"""
,S_28591dae,Ммм!!!,,,,,,"S ""%%"""
,C_f20bbb6a,"(Лучше я не буду вам мешать, хе-хе-хе.)",,,,,,"C ""%%"""
,narrator_f9e5b01e,"[zergling_s_name!t] пихал свой член в рот Сары, выбивая из нее удивленный стон.",,,,,,"""%%"""
,Z_d9e14a8b_2,*Скиир!*,,,,,,"Z ""%%"""
,Z_0bf42363,(Во рту самки отлично!),,,,,,"Z ""%%"""
,narrator_09e02e4f,"Зерг довольно урчал, проходясь членом по влажному языку Сары. С каждым его движением темп ускорялся.",,,,,,"""%%"""
,S_53cbf2a0,Мммм! *Сюрп* *Хлюп* *Сюрп*,,,,,,"S ""%%"""
,narrator_4dd53cf9,"Несмотря на быстрые движения, Сара пыталась помочь зергу достичь разрядки как можно быстрее с помощью своего языка, проводя им по члену.",,,,,,"""%%"""
,Z_42379595_3,*Скр-скр-скр*,,,,,,"Z ""%%"""
,S_5970a0d4,"(Черт, мне мало, я хочу больше...)",,,,,,"S ""%%"""
,narrator_147489a8,"Моментом позже девушка приняла устойчивую позу, готовясь к более быстрым движениям.",,,,,,"""%%"""
,Spsy_7b557bbb,"(Отлично, я готова. Можешь еще ускориться?)",,,,,,"Spsy ""%%"""
,C_9f836c0a,"(Ого, играешь с огнем...)",,,,,,"C ""%%"""
,Z_0b4b18ff,Скир-скир-скир. СКИ-И-И-И-ИР!!!,,,,,,"Z ""%%"""
,narrator_40ec6f47,"Зерглинг моментально ускорился, вбивая Сару в кровать.",,,,,,"""%%"""
,S_d1d55de8,*Мф* Чмок* *Сурп*,,,,,,"S ""%%"""
,S_0a472bb9,"(Такой маленький, а такой сильный ~♥...)",,,,,,"S ""%%"""
,S_56e3866d,*Чмок* *Лизь* *Чмок* ~♥,,,,,,"S ""%%"""
,S_4490496b,"(Это так странно... Его ощущения в моей голове, его запах... Так тяжело сконцентрироваться.)",,,,,,"S ""%%"""
,Z_12ffb32c,*Скирн-скрин-скрин!*,,,,,,"Z ""%%"""
,narrator_47df4f4e,"[zergling_s_name!t] быстро двигал тазом, наслаждаясь хлюпающими звуками. Слюна все больше скатывалась и размазывалась по подбородку Сары.",,,,,,"""%%"""
,S_892bb389,(Он все еще ускоряется?!),,,,,,"S ""%%"""
,S_da622095,(А я недооценивала этого маленького извращенца ~♥.),,,,,,"S ""%%"""
,Z_205f8b7e,(Кончить-кончить-кончить!),,,,,,"Z ""%%"""
,Z_073a04ac,*Скирииии...*,,,,,,"Z ""%%"""
,Z_987d89df,Кон...,,,,,,"Z ""%%"""
,Z_de753bdd,...чить,,,,,,"Z ""%%"""
,Z_987d89df_1,Кон...,,,,,,"Z ""%%"""
,Z_de753bdd_1,...чить,,,,,,"Z ""%%"""
,Z_987d89df_2,Кон...,,,,,,"Z ""%%"""
,Z_de753bdd_2,...чить,,,,,,"Z ""%%"""
,Z_71788ff2,(Сильнее-сильнее-сильнее!!!),,,,,,"Z ""%%"""
,Z_ac4236c9,Силь...,,,,,,"Z ""%%"""
,Z_4bded764,...ней,,,,,,"Z ""%%"""
,Z_ac4236c9_1,Силь...,,,,,,"Z ""%%"""
,Z_4bded764_1,...ней,,,,,,"Z ""%%"""
,Z_8cab8c9d,СИЛЬ...,,,,,,"Z ""%%"""
,Z_c13adcc9,...НЕЙ!!!,,,,,,"Z ""%%"""
,narrator_273a05c8,"Зерглинг уменьшил темп, но сильнее стал заталкивать член в горло девушки, выбивая все мысли из ее головы. Сара давилась чрезмерно выделяющейся слюной, но продолжала вылизывать член.",,,,,,"""%%"""
,S_efa99319,(Он совсем не щадит меня...),,,,,,"S ""%%"""
,narrator_59e16b2c,"Сара чувствовала, как член в ее рту набухал, говоря о скором извержении. Об этом так же свидетельствовали и ощущения зерга, которые Сара испытывала на себе.",,,,,,"""%%"""
,S_48e7ef77,(От таких мыслей я и сама скоро достигну оргазма... Я должна иссушить его досуха!),,,,,,"S ""%%"""
,Z_db4ab440,Скир-ски-ски-и-и-ир...,,,,,,"Z ""%%"""
,S_c8d9d314,{size=60}М-м-м-м-м-м-м!!!{/size},,,,,,"S ""%%"""
,narrator_57d70486,"Через мгновение, зерглинг до конца вогнал член, задерживаясь.",,,,,,"""%%"""
,Z_d71fd3e9,Грааааааа!!!!,,,,,,"Z ""%%"""
,narrator_837a794a,"Зерг начал подаваться назад, вызывая этим возмущенное мычание Сары.",,,,,,"""%%"""
,S_98aeeec3,(Нет! Сегодня ты не уйдешь!!!),,,,,,"S ""%%"""
,Spsy_fc244c53,"(Самка хочет, чтобы ты залил ей все горло!)",,,,,,"Spsy ""%%"""
,narrator_4555750f,"Сара активнее стала выводить своим языком узоры, ощущая, как член зерга стал сильнее пульсировать. Его член был готов взорваться в любую секунду.",,,,,,"""%%"""
,Z_6be983f3,(Кончить в самку!!!),,,,,,"Z ""%%"""
,S_26163cca,*Лизь* Кхмммм* Хлюп*,,,,,,"S ""%%"""
,S_7e9b3057,"(Черт... Я, кажется, вижу звездочки перед глазами ~♥.)",,,,,,"S ""%%"""
,S_068339ed,(Я попала в рай?),,,,,,"S ""%%"""
,C_dc3d74b0,"(Больше похоже на порочный круг ада, который был создан для таких шлюшек.)",,,,,,"C ""%%"""
,S_0e07845c,(Нет! Это даже лучше!),,,,,,"S ""%%"""
,Z_6dee62dc,(Осеменитель оплодотворяет!!!),,,,,,"Z ""%%"""
,Z_74a3fc4b,Скир-скир-скрииии!,,,,,,"Z ""%%"""
,narrator_aa39a59d,"Зерг в последний раз толкнулся в рот Сары, пытаясь засунуть член еще глубже, что казалось уже невозможным, издавая утробный рык.",,,,,,"""%%"""
,Z_02571df4,ГРААА!!!!,,,,,,"Z ""%%"""
,Z_5c79f252,СКИИИИИР!!!,,,,,,"Z ""%%"""
,narrator_b7dbfd09,"Сперма постепенно заполняла горло Сары, не давая девушке нормально глотать из-за своего обилия.",,,,,,"""%%"""
,S_fdf9d931,МММмм!!!! *Сюрп* *Гулп* *Сюрп*,,,,,,"S ""%%"""
,S_812d134f,(Ее так много... Он заполняет меня всю ~♥.),,,,,,"S ""%%"""
,Z_073a04ac_1,*Скирииии...*,,,,,,"Z ""%%"""
,narrator_5d7c73be,"Зерглинг продолжал кончать, переполняя рот Сары вязкой спермой.",,,,,,"""%%"""
,S_bf373825,*Гулп* *Гулп* *Гулп*,,,,,,"S ""%%"""
,S_b0f5f7b1,(Я... должна выпить всю сперму до последней капли!),,,,,,"S ""%%"""
,Z_a6bc9e97,(Нужно больше спермы!!! Самке мало!),,,,,,"Z ""%%"""
,Z_02571df4_1,ГРААА!!!!,,,,,,"Z ""%%"""
,S_fdf9d931_1,МММмм!!!! *Сюрп* *Гулп* *Сюрп*,,,,,,"S ""%%"""
,narrator_14e3be91,"Каким-то невероятным способом зерглингу все же удалось увеличить количество выделяемой спермы, которой и так было больше, чем нужно.",,,,,,"""%%"""
,S_096c7d78,(Я так и откинуться могу...),,,,,,"S ""%%"""
,C_6a3b5ed6,"(Да ладно тебе, не прибедняйся. Вон сколько за раз еды проглатываешь. И с этим справишься.)",,,,,,"C ""%%"""
,Z_a4f265f3,Хья-я-я-я....,,,,,,"Z ""%%"""
,Z_d0763362,"(Х-хватит, устал, самка довольна. Спа-а-а-ать.)",,,,,,"Z ""%%"""
,narrator_8e122593,"Удовлетворенный зерг рыкнул напоследок, довольно направляясь к своему спальному месту.",,,,,,"""%%"""
,S_e7746e9e,(Оставить меня в таком виде... Как же это в твоем стиле.),,,,,,"S ""%%"""
,S_bf373825_1,*Гулп* *Гулп* *Гулп*,,,,,,"S ""%%"""
,S_20988c88,(Черт... ее все еще так много.),,,,,,"S ""%%"""
,S_b6ea8b60,*Сюрп* *Гулп* *Сюрп*,,,,,,"S ""%%"""
,narrator_39e26750,"Сара продолжала упиваться оставшейся во рту спермой зерга, тихо постанывая.",,,,,,"""%%"""
,S_8c1d1763,(Но она такая вкусная... Я не могу лишиться такого деликатеса.),,,,,,"S ""%%"""
,S_b52a6afb,{size=40}*Гулп*{/size},,,,,,"S ""%%"""
,narrator_4af7817c,"Сара сглотнула последнюю порцию спермы, игриво облизываясь.",,,,,,"""%%"""
,S_f11307bd,Ха-а-а-а-а-а-а...,,,,,,"S ""%%"""
,S_e5bd9215,"(Вот теперь, Сай'мон, можешь признать, что я отлично справилась.)",,,,,,"S ""%%"""
,S_53489808_3,!!!,,,,,,"S ""%%"""
,S_0a4aa150,*Отрыжка*,,,,,,"S ""%%"""
,S_8926b80d,Упс... хи-хи...,,,,,,"S ""%%"""
,C_cdbdf3f6,"(Хорошо-хорошо, ты сегодня постаралась на славу. И твой живот снова круглый, как бочка!)",,,,,,"C ""%%"""
,C_ab6f9b52,"Если так будешь продолжать, то скоро поправишься.",,,,,,"C ""%%"""
,S_823d7478,"Не поправлюсь, ты сам говорил, что от нее невозможно поправиться.",,,,,,"S ""%%"""
,C_e018ef83,"(Я говорил про еду. А вот сперма, наоборот, очень питательная, особенно в таких количествах.)",,,,,,"C ""%%"""
,S_bd587c1e,"(Будет мотивацией, чтобы больше заниматься спортом.)",,,,,,"S ""%%"""
,C_8289f7ca,(Хороший план. Главное только во время спорта также не упиваться спермой.),,,,,,"C ""%%"""
,S_6e54bfdb,(...),,,,,,"S ""%%"""
,S_f26c68ef,"(Все будет нормально, хи-хи.)",,,,,,"S ""%%"""
,narrator_77d1d42f,"Сара довольно улыбалась, пока ее желудок не решил вернуть все то, что в него так нагло втолкнули.",,,,,,"""%%"""
,S_7723e33c,(Что за?!...),,,,,,"S ""%%"""
,C_2c220a48,"(Ого, ты решила пустить салют в честь своей удавшейся шалости?)",,,,,,"C ""%%"""
,S_21e77aaf,(Не до твоих тупых шуток!!!),,,,,,"S ""%%"""
,S_c45d36a9,(Я не могу просто так испортить всю мою работу за сегодня! Я же не зря старалась ради этой спермы!!!),,,,,,"S ""%%"""
,narrator_304e3916,"Сара упорно игнорировала позывы своего организма, не желая опустошать свой желудок.",,,,,,"""%%"""
,C_b8a20b1d,"(Неужели его сперма такая вкусная, что ты не хочешь с ней расставаться?)",,,,,,"C ""%%"""
,S_89660618,"(Она, конечно, вкусная. Но время ее добычи повышает ее ценность намного больше!)",,,,,,"S ""%%"""
,C_f81d65ce,(Понятно... Интересное оправдание.),,,,,,"C ""%%"""
,S_2fa24481,(Сай'мон!...),,,,,,"S ""%%"""
,S_ea2663a0,"*Гулп* Ох, кажется прошло... Я справилась!)",,,,,,"S ""%%"""
,C_2155f8b2,(Поздравляю. Не придется повторять ритуал утром.),,,,,,"C ""%%"""
,S_6e54bfdb_1,(...),,,,,,"S ""%%"""
,S_5ffa9fb1,(Я не смогу удержать это в себе!!),,,,,,"S ""%%"""
,narrator_302fff8a,"Сара зашлась кашлем из-за выходящей фонтаном спермы. Белая жидкость пачкала все вокруг, размазываясь по лицу, волосам и груди.",,,,,,"""%%"""
,S_25e987d4,*Хлюп* Кхмммм* Кхекхе*,,,,,,"S ""%%"""
,C_31f8858e,"(Вот это фееричное окончание. Целый фейерверк спермы. Молодец, Сара.)",,,,,,"C ""%%"""
,S_40a4e2d0,(Это...{w} было...{w} нечто...),,,,,,"S ""%%"""
,C_770a5147,(С... удовольствием?),,,,,,"C ""%%"""
,S_769d8a3a,"(Черт... Теперь я вся грязная, надо мной надругался собственный организм и весь труд пошел насмарку...)",,,,,,"S ""%%"""
,C_ab94cc8a,"(Только не говори, что ты расстроилась.)",,,,,,"C ""%%"""
,S_6e54bfdb_2,(...),,,,,,"S ""%%"""
,S_c57c1ec2,"(Может, совсем чуть-чуть.)",,,,,,"S ""%%"""
,intro_59231cbf,,,,,,,"intro ""%%"""
