location,source,target,ID,fuzzy,context,translator_comments,developer_comments,gametemplate
,Aside11_ba3a2d03,"Хе-хе-хе, черт, я уже даже забыл это приятное чувство.",,,,,,"Aside11 ""%%"""
,Aside10_0ca04929,"Подожди немножко, я сейчас разогреюсь, будет получше.",,,,,,"Aside10 ""%%"""
,S_cc7259e3,"Н-не надо, просто освободи меня. Я все поняла... аххх...",,,,,,"S ""%%"""
,Aside3_928017bc,"Я просто не могу тебя освободить, когда ты издаешь такие звуки. Ха-ха-ха.",,,,,,"Aside3 ""%%"""
,narrator_e1e81304_6,*Шлепок*,,,,,,"""%%"""
,narrator_e1e81304_7,*Шлепок*,,,,,,"""%%"""
,Aside8_3c41d4bf,"Хм... знаешь, я мог бы тебя отпустить.",,,,,,"Aside8 ""%%"""
,S_0f2e1c04_1,!!!,,,,,,"S ""%%"""
,S_a3955de4,Так чего же ты ждешь?,,,,,,"S ""%%"""
,Aside2_cb76ffd7,"Постой, не так быстро.",,,,,,"Aside2 ""%%"""
,Aside2_d621187c,"Я готов отпустить тебя, если ты сыграешь со мной в одну небольшую игру.",,,,,,"Aside2 ""%%"""
,S_1ef8d591,(Игру? Он совсем спятил???),,,,,,"S ""%%"""
,S_47ee26e4,"Тебе не кажется, что это немного неподходящее место для игр???",,,,,,"S ""%%"""
,Aside3_51b01ec8,"Почему же, место как раз подходящее!",,,,,,"Aside3 ""%%"""
,S_b80b5dcd,...,,,,,,"S ""%%"""
,Aside10_448e4a23,"Так вот: если ты не издашь ни одного звука на протяжении 10 моих ударов, то я тут же отпущу тебя.",,,,,,"Aside10 ""%%"""
,S_8295d30c,(Он точно спятил!!! Что за игры у него такие...),,,,,,"S ""%%"""
,Aside11_dea7d0c0,"Но если ты проиграешь... то тебя ждут впереди еще 20 ударов и только после них я тебя отпущу. Думаю, это отличное наказание для такой непослушной сучки, как ты.",,,,,,"Aside11 ""%%"""
,S_c684b681,"Ч-что??? Нет, я не согласна. Ты больной извращенец и я с тобой в такие игры играть не буду! Сейчас же выпусти меня!",,,,,,"S ""%%"""
,Aside4_2ca3a2ae,"Ха-ха-ха! Отлично, я рад, что тебе понравилась моя идея, так что, давай начинать!",,,,,,"Aside4 ""%%"""
,S_74fed54b,Ч-что? Ты что меня не слышал??? Я сказала - нет!,,,,,,"S ""%%"""
,Aside11_3189476f,"Ты там давай, постарайся хорошенько сдерживать свои миленькие стоны. Посмотрим, насколько хорошо у тебя это получится!",,,,,,"Aside11 ""%%"""
,S_e0c69df8,"(Черт, он снова делает вид, что не слышит меня!)",,,,,,"S ""%%"""
,narrator_95c4945c,"Глаза Стукова загорелись желанием, он жадно смотрел на зад Сары и готовился к очередным ударам, разминая свою руку.",,,,,,"""%%"""
,Aside3_87e30c4e,Да начнется игра!,,,,,,"Aside3 ""%%"""
,narrator_31f5a045,*Шлепок*,,,,,,"""%%"""
,S_61d280c2,Ахх!!!,,,,,,"S ""%%"""
,Aside7_d676f561,"Я сделаю вид, что ничего не слышал. Это был первый.",,,,,,"Aside7 ""%%"""
,Aside6_79f5ea2a,Ты там давай не разочаруй меня... Мы ведь только начали.,,,,,,"Aside6 ""%%"""
,S_2a667ec9,"(Этот удар был сильнее, чем прошлые... Ах, моя попа...)",,,,,,"S ""%%"""
,narrator_31f5a045_1,*Шлепок*,,,,,,"""%%"""
,narrator_31f5a045_2,*Шлепок*,,,,,,"""%%"""
,S_58e4a70f,Мнхп...,,,,,,"S ""%%"""
,narrator_31f5a045_3,*Шлепок*,,,,,,"""%%"""
,S_77716754,М-м-м-мнхп...,,,,,,"S ""%%"""
,narrator_93afe005,"После этих ударов Сара прикрыла рот руками, чтобы заглушить стоны.",,,,,,"""%%"""
,S_8e595bcf,"(Аххх, черт... ч-что не так со мной... мое тело неправильно реагирует...)",,,,,,"S ""%%"""
,S_945e2c8b,"(Я не могу проиграть, я должна сдерживаться изо всех сил!)",,,,,,"S ""%%"""
,Aside4_9d1e160f,Ха-ха-ха-ха. Хороший ход.,,,,,,"Aside4 ""%%"""
,Aside11_b623e57e,"Но я не думаю, что такая мазохистка, как ты, сможет долго продержаться.",,,,,,"Aside11 ""%%"""
,S_b6a3e7b4,"(Ах, н-нет, я не мазохистка!)",,,,,,"S ""%%"""
,Aside9_b4deb3a2,Продолжим!,,,,,,"Aside9 ""%%"""
,narrator_31f5a045_4,*Шлепок*,,,,,,"""%%"""
,S_e6222417,Мнх!!!,,,,,,"S ""%%"""
,S_c3ebe1be,(Черт... моя попа... п-почему ахх...),,,,,,"S ""%%"""
,Aside4_d48b4b56,Это был пятый. Ха-ха-ха!!,,,,,,"Aside4 ""%%"""
,narrator_573c5ea4,*Шлепок*,,,,,,"""%%"""
,S_69c3fad5,МНГХП!!!,,,,,,"S ""%%"""
,narrator_5723b412,На этот раз Стуков приложил еще больше силы. Каждый последующий удар приносил Саре все больше удовольствия.,,,,,,"""%%"""
,S_5182661a,(Ахххх...х-ватит... ахх... еще 4... и все... 4 удара и все закончится... я смогу...),,,,,,"S ""%%"""
,Aside2_92da2465,"Эй-эй-эй, ты там давай поосторожней. Это было близко, но это всего лишь полпути. ",,,,,,"Aside2 ""%%"""
,Aside11_b2cd85f6,"Я знал, что тебе это все придется по вкусу. Твои трусики уже пропитаны соками.",,,,,,"Aside11 ""%%"""
,S_fc124236,Ах... этого не может быть...,,,,,,"S ""%%"""
,Aside2_6768aca6,"Тут нет ничего такого, я люблю мазохисток вроде тебя.",,,,,,"Aside2 ""%%"""
,S_12116153,"Н-не называй меня так... Я не хочу, чтобы ты меня так называл!",,,,,,"S ""%%"""
,Aside4_227d99e1,"Хочешь или нет, а от своей сущности не уйдешь. Ха-ха-ха.",,,,,,"Aside4 ""%%"""
,Aside11_58779c7f,"Получай, мазохистка. Надеюсь, ты будешь сейчас довольна.",,,,,,"Aside11 ""%%"""
,narrator_31f5a045_5,*Шлепок*,,,,,,"""%%"""
,S_69c3fad5_1,МНГХП!!!,,,,,,"S ""%%"""
,Aside11_bccfdf13,А теперь с другой стороны!,,,,,,"Aside11 ""%%"""
,narrator_31f5a045_6,*Шлепок*,,,,,,"""%%"""
,Aside2_eebf0b95,И еще один!,,,,,,"Aside2 ""%%"""
,narrator_31f5a045_7,*Шлепок*,,,,,,"""%%"""
,S_69c3fad5_2,МНГХП!!!,,,,,,"S ""%%"""
,Aside6_008ad452,А теперь последний!,,,,,,"Aside6 ""%%"""
,S_7670285f,"(Ах, нет... последний, я должна... я справлюсь...)",,,,,,"S ""%%"""
,narrator_31f5a045_8,*Шлепок*,,,,,,"""%%"""
,S_9aa80e63,Мн-мнгх-мпхг!!!,,,,,,"S ""%%"""
,S_0a0b111d,Мн-мнгх-мпхг.. химн-мм-хи!!!,,,,,,"S ""%%"""
,S_138df51f,(Мммм!!! Ахххх... Моя попа! АХХХ...Как приятно!),,,,,,"S ""%%"""
,Aside4_4aec38ca,"Хе-хе-хе. Это было забавно, ты повеселила меня как следует. Ну и, конечно же, я признаю: в этот раз ты победила.",,,,,,"Aside4 ""%%"""
,S_d979cf36,В-выпусти м-меня...,,,,,,"S ""%%"""
,S_ab71f2dd,"(Черт, долбаный извращенец... со своими извращенными играми...)",,,,,,"S ""%%"""
,intro_4208eb6f,,,,,,,"intro ""%%"""
,centered_79062a38,"Через некоторое время стена начала отпускать Сару, и она смогла выбраться.",,,,,,"centered ""%%"""
,S_9ace73bb,(Этот больной извращенец... из-за него моя попа вся горит...),,,,,,"S ""%%"""
,A_7ed98738,"Ну что, понравилась тебе моя игра?",,,,,,"A ""%%"""
,S_5f614377,Понравилась? НЕТ! Да и кому в здравом уме придет в голову играть в такие 'игры'???,,,,,,"S ""%%"""
,S_f6a3cbf8,"Только таким извращенцам, как ты!",,,,,,"S ""%%"""
,A_14efb1a3,"Ха-ха-ха. Не заводись ты так. Посмотри на это с другой стороны: ты пыталась сбежать отсюда, а отделалась всего лишь парочкой ударов по заднице.",,,,,,"A ""%%"""
,S_b80b5dcd_1,...,,,,,,"S ""%%"""
,A_1414932e,"Но учти, в следующий раз ты так легко не отделаешься. А мы заодно посмотрим, хорошо ли ты усвоила этот урок.",,,,,,"A ""%%"""
,S_3065fe07,(Извращенец...),,,,,,"S ""%%"""
,A_1895e9ae,"Ну вот и отлично. Думаю, мы поняли друг друга.",,,,,,"A ""%%"""
,narrator_5a21eff8,Стуков направился к выходу.,,,,,,"""%%"""
,S_30188e30,(Но все же почему мое тело так странно себя ведет...),,,,,,"S ""%%"""
,C_539dda25,"(С тобой все в порядке. Я даже скажу больше, тебе действительно приносит удовольствие боль.)",,,,,,"C ""%%"""
,S_b567f241,(!!!),,,,,,"S ""%%"""
,S_25ed9eda,(Ч-что ты такое говоришь...),,,,,,"S ""%%"""
,C_b075d1a1,"(Ваш организм построен так, что вы можете по разному реагировать на различные раздражители. В этом и есть ваша уникальность.)",,,,,,"C ""%%"""
,S_858728f7,(Я отказываюсь в это верить!),,,,,,"S ""%%"""
,C_92c43983,(Как знаешь.),,,,,,"C ""%%"""
,S_3e53ccca,(Это неправда... Я не могу быть... М-мазохисткой... правда же?),,,,,,"S ""%%"""
,C_f4f94c9f,(Ты снова собираешься это сделать?),,,,,,"C ""%%"""
,S_5308c214,"(Да, я должна попытаться.)",,,,,,"S ""%%"""
,C_e403f059,"(Это же не из-за того, что ты хочешь сыграть со Стуковым в ту игру?)",,,,,,"C ""%%"""
,S_f53ddb8a,!!!,,,,,,"S ""%%"""
,S_5443b1fb,(Конечно же нет...),,,,,,"S ""%%"""
,C_11552252,"(Не сидел бы я в твоей голове, возможно, и поверил тебе. А так...)",,,,,,"C ""%%"""
,S_4a974849,(Заткнись.),,,,,,"S ""%%"""
,narrator_f8dd350f,Спустя мгновение Сара в очередной раз попыталась пролезть через эту дыру.,,,,,,"""%%"""
,narrator_363adc76,"Но у нее, как всегда, ничего не получилось. Она сделала еще пару движений в попытке освободиться, но все было напрасно: она снова застряла.",,,,,,"""%%"""
,S_417de322,...,,,,,,"S ""%%"""
,S_80c26448,(Это снова произошло...),,,,,,"S ""%%"""
,C_a6244607,(Мне показалось или в этот раз ты даже не приложила максимум усилий?),,,,,,"C ""%%"""
,S_393f48c7,(Ч-что ты такое говоришь... я старалась как могла...),,,,,,"S ""%%"""
,S_91e89aa8,Ой... я застряла... как же так... помогите...,,,,,,"S ""%%"""
,narrator_45d4d095,"Сара начала делать вид, что пытается выбраться.",,,,,,"""%%"""
,C_7fecb7f3,(...),,,,,,"C ""%%"""
,C_39eab742,(Ты правда меня пытаешься обмануть?),,,,,,"C ""%%"""
,S_bde73d93,(З-заткнись... лучше позови его...),,,,,,"S ""%%"""
,C_9fe932db,(Ты уверена?),,,,,,"C ""%%"""
,S_2de07449,"(Я уже достаточно пыталась, и это бесполезно. Только силы зря потрачу.)",,,,,,"S ""%%"""
,C_3bea6700,(Ну хорошо.),,,,,,"C ""%%"""
,narrator_15649273,Спустя некоторое время Стуков пришел к Саре в комнату.,,,,,,"""%%"""
,Aside3_2b2d7463,"Ха-ха-ха, ну ты даешь.",,,,,,"Aside3 ""%%"""
,S_382191d6,Где ты шлялся? Ты очень долго шел.,,,,,,"S ""%%"""
,Aside4_ade0030e,"Я просто был немного шокирован тем, что передал мне Сай'мон.",,,,,,"Aside4 ""%%"""
,S_51841fc1,Давай быстрее вытащи меня отсюда.,,,,,,"S ""%%"""
,Aside2_2a3e4622,"Хах, ты же знаешь правила.",,,,,,"Aside2 ""%%"""
,S_afadbead,Знаю...,,,,,,"S ""%%"""
,Aside3_75c3dd0a,"Что ж, тогда, я думаю, нам стоит приступать. Хе-хе-хе.",,,,,,"Aside3 ""%%"""
,Aside2_06752b0f,"Все так же, как и в прошлый раз. 10 ударов. Если выдержишь то я тебя выпускаю.",,,,,,"Aside2 ""%%"""
,S_45682065,Н-начинай уже...,,,,,,"S ""%%"""
,Aside11_ceb54917,"Ха-ха-ха. Когда ты так об этом просишь, я не могу тебе отказать.",,,,,,"Aside11 ""%%"""
,narrator_bfd64062,*Удар*{w=1.0}{nw},,,,,,"""%%"""
,S_027e8fbe,"(Ммм, его удары уже не кажутся такими сильными.)",,,,,,"S ""%%"""
,Aside2_4e3e44e5,"Ха-ха-ха, знаешь, я все никак не могу налюбоваться твоей задницей. Она просто шикарна.",,,,,,"Aside2 ""%%"""
,S_e44151ea,Х-хватит пялиться на нее!,,,,,,"S ""%%"""
,S_bef2e8d9,(З-зачем он мне это говорит...),,,,,,"S ""%%"""
,narrator_8f2e23c7,*Удар*{w=0.5}{nw},,,,,,"""%%"""
,narrator_8f2e23c7_1,*Удар*{w=0.5}{nw},,,,,,"""%%"""
,S_5ba12dd7,(Аааххх...),,,,,,"S ""%%"""
,Aside11_165244b7,Твое тело так содрогается во время моих ударов. Неужели тебе действительно это настолько нравится?,,,,,,"Aside11 ""%%"""
,S_f09ff8bf,Н-не выдумывай...,,,,,,"S ""%%"""
,S_d8c5d562,(Э-этого не может быть... ах...),,,,,,"S ""%%"""
,Aside2_cf4c6c8d,Ты идеально подходишь для такого наказания.,,,,,,"Aside2 ""%%"""
,narrator_252935aa,*Удар*{w=0.5}{nw},,,,,,"""%%"""
,narrator_dd924d7f,*Удар*{w=0.7}{nw},,,,,,"""%%"""
,S_d89550c3,(Даа... ммм...),,,,,,"S ""%%"""
,Aside11_d55d7450,"Нужно всего несколько ударов, чтобы твоя киска начала сочиться. Ха-ха-ха.",,,,,,"Aside11 ""%%"""
,S_4b8a751f,П-прекрати... и д-давай быстрее покончим с этим...,,,,,,"S ""%%"""
,Aside4_f5f4678a,"Ха-ха-ха, хорошо, я устрою тебе веселье.",,,,,,"Aside4 ""%%"""
,narrator_252935aa_1,*Удар*{w=0.5}{nw},,,,,,"""%%"""
,narrator_dd924d7f_1,*Удар*{w=0.7}{nw},,,,,,"""%%"""
,Aside10_cf2e1811,"Давай, кричи сучка!",,,,,,"Aside10 ""%%"""
,narrator_080c0720,*Удар*{w=0.7}{nw},,,,,,"""%%"""
,S_38e725b2,"(Ммм, моя попа... ахх... это чувство... мне хочется закричать!)",,,,,,"S ""%%"""
,Aside2_8b2829ef,Я хочу услышать твои стоны. Твои развратные стоны!,,,,,,"Aside2 ""%%"""
,S_cdbda1d1,(Ааааххх...),,,,,,"S ""%%"""
,S_bef167fd,"Я-я хочу, чтобы это все поскорее закончилось...",,,,,,"S ""%%"""
,Aside3_050c36bc,"Да-да-да, будто я тебе поверю!",,,,,,"Aside3 ""%%"""
,narrator_252935aa_2,*Удар*{w=0.5}{nw},,,,,,"""%%"""
,narrator_dd924d7f_2,*Удар*{w=0.7}{nw},,,,,,"""%%"""
,S_258126c0,"(Ммм, его удары проходят через все мое тело. Как же это приятно...)",,,,,,"S ""%%"""
,Aside4_350cb61f,"Хе-хе-хе, на этот раз у тебя получилось, ты выиграла.",,,,,,"Aside4 ""%%"""
,S_37ec71ff,А? Уже все...?,,,,,,"S ""%%"""
,S_0361b94f,(Как-то быстро все прошло... я даже не успела заметить.),,,,,,"S ""%%"""
,Aside2_382cb7aa,"Хех, да, у тебя получилось. Сейчас я тебя выпущу.",,,,,,"Aside2 ""%%"""
,S_4b5fa282,{size=-5}Хорошо...{/size},,,,,,"S ""%%"""
,Aside4_aca27d47,"Ха-ха-ха, а ты точно не хочешь продолжения?",,,,,,"Aside4 ""%%"""
,S_42528cfe,"Н-нет, конечно!",,,,,,"S ""%%"""
,Aside11_72aaec88,А твой дрожащий голос говорит мне о обратном.,,,,,,"Aside11 ""%%"""
,S_18a3f68b,"Тебе п-показалось, в-выпускай!",,,,,,"S ""%%"""
,intro_0dbc86b8,,,,,,,"intro ""%%"""
,S_02bc881b,{size=-5}Ауч...{/size},,,,,,"S ""%%"""
,Aside8_ab35c741,!!!,,,,,,"Aside8 ""%%"""
,Aside3_5ee2897b,"Ха-ха-ха, ты думаешь, я не понимаю, что тут происходит? Ненасытная сучка.",,,,,,"Aside3 ""%%"""
,Aside11_baaa426a,"Но правила есть правила. Приготовься, тебя ждет наказание.",,,,,,"Aside11 ""%%"""
,S_10113729,Ай!,,,,,,"S ""%%"""
,S_7ee1109d,!!!,,,,,,"S ""%%"""
,Aside10_91ec23c9,"Упс, кое-кто не сдержал свои стоны. Думаю, у нас намечается продолжение, хе-хе-хе.",,,,,,"Aside10 ""%%"""
,narrator_44e5c3b0,*Удар*,,,,,,"""%%"""
,S_ba6cd7b3,Ммм!,,,,,,"S ""%%"""
,S_a860a9e8,"(Аххх... черт, ч-что у меня в голове... з-зачем я закричала... я ведь могла выдержать.)",,,,,,"S ""%%"""
,Aside4_e1bca6bd,"Ха-ха-ха, теперь можешь не сдерживать свои стоны, давай, заполними ими все!",,,,,,"Aside4 ""%%"""
,narrator_44e5c3b0_1,*Удар*,,,,,,"""%%"""
,S_7cc01ac0,Дааа!,,,,,,"S ""%%"""
,narrator_3787f6fd,*Удар*{w=1.0}{nw},,,,,,"""%%"""
,narrator_44e5c3b0_2,*Удар*,,,,,,"""%%"""
,S_ad684eb8,Аххх... ммм... нет!!!,,,,,,"S ""%%"""
,narrator_44dd0da5,Спустя 16 ударов.,,,,,,"""%%"""
,narrator_16cb3c2f,*Удар*,,,,,,"""%%"""
,S_5839e156,Ахххх!!,,,,,,"S ""%%"""
,S_369f8e59,Х-хватит... хе-хе-хе... м-моя попа...,,,,,,"S ""%%"""
,Aside11_6d3a6de9,"Ха-ха-ха, класс, все как я люблю. Твоя задница вся красная.",,,,,,"Aside11 ""%%"""
,S_10c0a2e1,Х-хватит пялиться на нее... д-давай освобождай меня...,,,,,,"S ""%%"""
,Aside2_a9c25ac9,"Хех, да, пора тебя освободить.",,,,,,"Aside2 ""%%"""
,narrator_f21b525f,Спустя несколько мгновений стена начала отпускать Сару и та смогла освободиться.,,,,,,"""%%"""
,A_1fbcb05f,"Ну вот, это можно уже назвать хорошим наказанием ненасытной сучки. Ха-ха-ха!",,,,,,"A ""%%"""
,S_a83cb55d,П-прекрати...,,,,,,"S ""%%"""
,A_00f42138,"Ну вот, мы закончили с этим. Но я думаю, что этого наказания недостаточно!",,,,,,"A ""%%"""
,S_4e0a1645,Н-не выдумывай!,,,,,,"S ""%%"""
,S_2daa1a20,(Ах... почему я хочу согласиться с ним...),,,,,,"S ""%%"""
,A_c2529ccb,"В следующий раз количество ударов увеличится. Это так, чтобы у тебя не было назойливой мысли попробовать пролезть снова.",,,,,,"A ""%%"""
,S_b078bd1e,(Еще больше ударов! Аххх...),,,,,,"S ""%%"""
,S_bb3965f0,"(Хотя стоп, почему это я такая довольная?)",,,,,,"S ""%%"""
,A_49786b97,"Или наоборот, чтобы ты еще чаще пробовала пролезть.",,,,,,"A ""%%"""
,A_dd02d3dd,Ха-ха-ха-ха!,,,,,,"A ""%%"""
,S_8e2b9e6e,!!!,,,,,,"S ""%%"""
,S_c142cd8f,({size=-4}Я...{w} {size=-2}я не специально это делаю...{w} {size=-1}просто вправду хочу выбраться...{/size}{/size}{/size}),,,,,,"S ""%%"""
,A_0e158e3a,"У меня есть некоторые дела, так что мне нужно идти.",,,,,,"A ""%%"""
,S_13d5cb02,...,,,,,,"S ""%%"""
,narrator_ff4d3b35,"Попа Сары в огне, но она чувствует себя удовлетворенной, ее настроение слегка ухудшается.",,,,,,"""%%"""
,narrator_0267a9c5,"Попа Сары в огне, и она чувствует себя слегка неудовлетворенно, ее настроение немного ухудшается.",,,,,,"""%%"""
,C_22566256,"(Думаю, стоит посетить омут рождения, он легко справится с такими повреждениями.)",,,,,,"C ""%%"""
,S_4dfc261a,"(Хм, возможно, это хорошая идея.)",,,,,,"S ""%%"""
,S_91844c70,"Ну что, в этот раз у меня точно получится!",,,,,,"S ""%%"""
,C_aab6ba2c,(Получится не закричать?),,,,,,"C ""%%"""
,S_d8189f70,!!!,,,,,,"S ""%%"""
,S_182a9212,"Ч-что ты такое говоришь? Пролезть, конечно же!",,,,,,"S ""%%"""
,C_7fdbc4ca,(Но ты уже столько раз пробовала.),,,,,,"C ""%%"""
,S_fc2e48ab,Я тренировалась и стала еще сильнее и быстрее.,,,,,,"S ""%%"""
,C_75bd096c,"(Да, но это капля в море. Ваши тренировки не столь эффективны.)",,,,,,"C ""%%"""
,S_15b83baf,"Возможно, ты прав и мне не стоит это делать сейчас...",,,,,,"S ""%%"""
,C_299e1df1,(Направь свои силы в другое русло.),,,,,,"C ""%%"""
,S_51770b80,"Просто не мешайся под ногами, у меня все равно получится!",,,,,,"S ""%%"""
,S_3133bfbb,{size=-5}(Рано или поздно...){/size},,,,,,"S ""%%"""
,C_5bebf945,"(Могла бы так и сказать, что хочешь получить порцию порки.)",,,,,,"C ""%%"""
,S_d8189f70_1,!!!,,,,,,"S ""%%"""
,S_fcad59c2,К-как ты мог такое вообще подумать!,,,,,,"S ""%%"""
,S_2365e86e,"Хотеть, ч-чтобы этот... Стуков отшлепал меня...",,,,,,"S ""%%"""
,S_59438db5,Это не так!,,,,,,"S ""%%"""
,C_4b8bebed,"(Ты бы все поняла, если бы смогла видеть мое выражение лица.)",,,,,,"C ""%%"""
,S_426deede,У тебя нет лица...,,,,,,"S ""%%"""
,C_560d518c,(Вот и я об этом же.),,,,,,"C ""%%"""
,S_0d2d356e,Нет времени на раздумья! Я должна это сделать.,,,,,,"S ""%%"""
,narrator_82e0552f,"Так началась очередная попытка выбраться из комнаты.{w} И закончилась она, конечно же, неудачно.",,,,,,"""%%"""
,S_bae92028,...,,,,,,"S ""%%"""
,S_2f48b256,"Это все ты накаркал! Если бы ты верил в меня, у меня бы все получилось!",,,,,,"S ""%%"""
,C_f2f60448,"(Верил? Я до сих пор не могу понять, что это такое.)",,,,,,"C ""%%"""
,S_ec3088fc,(Давай лучше не будем затрагивать тему религии?),,,,,,"S ""%%"""
,C_4812ddbe,(А вот теперь мне стало более любопытно...),,,,,,"C ""%%"""
,S_8fc1c463,"(Поверь мне, там нет ничего любопытного!)",,,,,,"S ""%%"""
,C_cedbe8f1,(А что такое чувства верующих?),,,,,,"C ""%%"""
,S_eae84f14,"(Так! Все, прекрати рыться, я же сказала тебе!)",,,,,,"S ""%%"""
,C_fa702edf,(...),,,,,,"C ""%%"""
,S_295b11b7,"Лучше скажи, что мне теперь делать?",,,,,,"S ""%%"""
,C_74f619c8,(Как что? Ждать Стукова.),,,,,,"C ""%%"""
,S_d5281a3b,(...),,,,,,"S ""%%"""
,C_6e93e0bc,"(Ааа, я понял, это ты так просишь меня позвать Стукова?)",,,,,,"C ""%%"""
,S_de7e932c,"(Ну, раз у нас не остается другого выбора... позови Стукова.)",,,,,,"S ""%%"""
,C_3f1a8743,(Иногда я вас не понимаю. Почему нельзя прямо сказать?),,,,,,"C ""%%"""
,S_75678e4f,(Гр... просто сделай это!),,,,,,"S ""%%"""
,C_87c18a73,(Хорошо.),,,,,,"C ""%%"""
,narrator_346bf261,Спустя буквально пару минут Стуков заходит в комнату Сары.,,,,,,"""%%"""
,Aside11_75170c53,"Я бросил свои дела и пришел, как только узнал, что ты тут снова застряла.",,,,,,"Aside11 ""%%"""
,Aside3_68fb1874,Не могу же заставлять тебя ждать. Такое редко бывает: мазохистка вроде тебя просит об очередной порции порки!,,,,,,"Aside3 ""%%"""
,S_900ee1ac,"Т-ты все перекручиваешь! Это ты поставил такие условия, и у меня просто нет выхода...",,,,,,"S ""%%"""
,Aside8_ff1a75e6,Нет выхода? Но ты же можешь просто оставить свои бесполезные попытки.,,,,,,"Aside8 ""%%"""
,S_f2e98b7b,Ты сюда говорить пришел или мы перейдем к делу?,,,,,,"S ""%%"""
,Aside11_ebdc9b25,"Когда ты так говоришь, я не могу отказать.",,,,,,"Aside11 ""%%"""
,narrator_16745271,Стуков без церемоний перешел к основному блюду.,,,,,,"""%%"""
,narrator_f6fed6f1,*Удар*{w=1.0}{nw},,,,,,"""%%"""
,S_011f1985,(Дааа... ахх... то есть неет... аххх...),,,,,,"S ""%%"""
,Aside10_6385076a,"Эй, эй, не нужно так махать своей заднией, а то я могу еще сильнее завестись!",,,,,,"Aside10 ""%%"""
,S_c1421aa1,Н-ничем я не машу!,,,,,,"S ""%%"""
,narrator_789f1010,*Удар*{w=0.5}{nw},,,,,,"""%%"""
,narrator_4e3cf97d,*Удар*{w=0.7}{nw},,,,,,"""%%"""
,S_12468d47,(Ммммм... сильнее!),,,,,,"S ""%%"""
,Aside11_370f8685,"Это всего третий удар, а ты уже вся течешь.",,,,,,"Aside11 ""%%"""
,S_9644e431,"Т-ты не сказал, сколько ударов м-мне нужно выдержать в этот р-раз.",,,,,,"S ""%%"""
,Aside9_549fa965,"Ах да, точно. Давай подумаем.{w} Хммм, я думаю, раз 25 будет достаточно.",,,,,,"Aside9 ""%%"""
,S_d8189f70_2,!!!,,,,,,"S ""%%"""
,S_4b7beade,25? Т-ты серьезно???,,,,,,"S ""%%"""
,S_5e1170c5,(Ахххх... 25 раз... дааа...),,,,,,"S ""%%"""
,Aside11_fcafed2c,"А если не выдержишь, то наказание будет...{w} 50! Да, думаю, этого будет достаточно!",,,,,,"Aside11 ""%%"""
,S_325ab59a,50??? Э-этого н-нельзя допустить...,,,,,,"S ""%%"""
,S_7613d45a,(Ч-черт... что случится со мной после 50 ударов... после такого я точно не смогу сидеть нормально...),,,,,,"S ""%%"""
,narrator_efd5b82b,Сара невольно сглотнула накопившуюся слюну у себя во рту.,,,,,,"""%%"""
,Aside10_eeb1799f,Так что хорошенько подготовься. Наша игра только начинается!,,,,,,"Aside10 ""%%"""
,narrator_789f1010_1,*Удар*{w=0.5}{nw},,,,,,"""%%"""
,narrator_789f1010_2,*Удар*{w=0.5}{nw},,,,,,"""%%"""
,narrator_4e3cf97d_1,*Удар*{w=0.7}{nw},,,,,,"""%%"""
,S_3e1721a5,"(Ах... но если я не закричу, то будет всего 25 ударов...)",,,,,,"S ""%%"""
,narrator_bc040218,*Удар*{w=0.7}{nw},,,,,,"""%%"""
,Aside4_b85b83d0,"Ха-ха-ха, твоя задница и моя рука как будто предназначены друг для друга. Вухаха!",,,,,,"Aside4 ""%%"""
,narrator_bc040218_1,*Удар*{w=0.7}{nw},,,,,,"""%%"""
,S_323403be,(Ахх... как хорошо.),,,,,,"S ""%%"""
,narrator_bc040218_2,*Удар*{w=0.7}{nw},,,,,,"""%%"""
,Aside11_a9ca3eef,"Знаешь, хоть я и не слышу стонов, твоя реакция на мои удары это просто нечто.",,,,,,"Aside11 ""%%"""
,S_33554816,(Что о-он такое говорит...),,,,,,"S ""%%"""
,narrator_789f1010_3,*Удар*{w=0.5}{nw},,,,,,"""%%"""
,narrator_789f1010_4,*Удар*{w=0.5}{nw},,,,,,"""%%"""
,narrator_4e3cf97d_2,*Удар*{w=0.7}{nw},,,,,,"""%%"""
,S_e10a20b0,"(Аххх, дааа, как это приятно...)",,,,,,"S ""%%"""
,Aside3_fbbbcf82,"Знаешь, думаю, нам стоит попробовать все сделать непосредственно без этой стены, чтобы я смог насладиться твоим прекрасным лицом, утонувшим во всем этом удовольствии.",,,,,,"Aside3 ""%%"""
,S_1f1ab09b,Э-этому не б-бывать... я это делаю не потому что мне это нравится...,,,,,,"S ""%%"""
,S_d66a4ae6,(Аххх... если он увидит мое лицо в этот момент он сразу все поймет... аххх..),,,,,,"S ""%%"""
,Aside2_eda165f2,"Нет ничего плохого в том, чтобы признаться в этом.",,,,,,"Aside2 ""%%"""
,narrator_789f1010_5,*Удар*{w=0.5}{nw},,,,,,"""%%"""
,narrator_789f1010_6,*Удар*{w=0.5}{nw},,,,,,"""%%"""
,narrator_4e3cf97d_3,*Удар*{w=0.7}{nw},,,,,,"""%%"""
,Aside11_ecc5eb4f,"Знаешь, если ты сейчас закричишь, то это все продолжится.",,,,,,"Aside11 ""%%"""
,S_46aec1cb,(Аххх...),,,,,,"S ""%%"""
