location,source,target,ID,fuzzy,context,translator_comments,developer_comments,gametemplate
,S_11493d2e,Да без разницы... хоть генералом.,,,,,,"S ""%%"""
,A_1542aa9f,А вот у этого крепыша звание генерал-майор.,,,,,,"A ""%%"""
,S_12510a91,... нам пора.,,,,,,"S ""%%"""
,narrator_b4e7dc63,"Едва Сара вошла в помещение, как Абатур повернулся к ней, как будто ждал ее прибытия.",,,,,,"""%%"""
,AB_1e635eca,Организм Сара. Нет мертвой материи. Одобряю. Адаптация к Рою проходит удачно.,,,,,,"AB ""%%"""
,AB_67d6a570,Начинаю выработку организмов.,,,,,,"AB ""%%"""
,S_b859cdd0,(Вот так вот сразу?! О чем он вообще?!),,,,,,"S ""%%"""
,S_b7465e0e,"К-какие еще оргазнимы, для чего?",,,,,,"S ""%%"""
,AB_8d3299b8,"Связь с Роем. Быстро, эффективно. Принятие моей помощи являлось вопросом времени. Теперь можем начинать.",,,,,,"AB ""%%"""
,S_ef56688b,"Не хочу тебя огорчать, но сейчас я тут не для этого.",,,,,,"S ""%%"""
,AB_56b7ea91,Объясни.,,,,,,"AB ""%%"""
,S_1bf5accc,Я уже тренируюсь для связи с Роем. Для повышения моего восприятия я должна пройти небольшую тренировку...,,,,,,"S ""%%"""
,AB_f939c51f,Тренировки длительны. Неэффективно. Энергозатратно. Ненадежно. Улучшения абсолютны.,,,,,,"AB ""%%"""
,S_fd85e7e5,"Стать сильным можно, лишь пройдя весь путь от начала до конца. Тут важен не только результат, но и сам путь.",,,,,,"S ""%%"""
,AB_a27a0ae5,Выбор ошибочен. Нужно больше улучшений. Выработка организмов произведена.,,,,,,"AB ""%%"""
,S_207a9caa,Хватит уже вырабатывать свои организмы!,,,,,,"S ""%%"""
,S_42907246,"(Да уж, только лишь логикой ему сложно будет понять мой выбор. И как я могу растолковать ему это?)",,,,,,"S ""%%"""
,S_b26a7a4a,"(Думаю, что никак...)",,,,,,"S ""%%"""
,S_7840ecd3,"В общем, я пришла не из-за связи с Роем.",,,,,,"S ""%%"""
,AB_9016dc39,Тогда зачем ты здесь?,,,,,,"AB ""%%"""
,S_16d84991,(Знала бы я сама...),,,,,,"S ""%%"""
,S_5ed16f55,"Понимаешь... это часть моей тренировки. Я должна быть голой, а рядом со мной Стуков, этот мерзкий извращенец.",,,,,,"S ""%%"""
,AB_1512f151,Без одежды... Понятно. Рядом Стуков... Стуков препятствует твоей тренировке?,,,,,,"AB ""%%"""
,S_1e7ad9df,Нууу... не всегда. Иногда он невыносим.,,,,,,"S ""%%"""
,AB_ee76c0bd,Невыносим. Эмоция. Личная неприязнь. Стуков - препятствие для твоего развития. Доложу Владычице.,,,,,,"AB ""%%"""
,S_1400fe24,Не надо!,,,,,,"S ""%%"""
,S_e36b8f64,"(Думаю, если Владычица узнает об этом, то только поблагодарит Стукова и скажет, чтобы он продолжал в том же духе...)",,,,,,"S ""%%"""
,S_d3923f52,"Все под контролем, я сама с этим разберусь.",,,,,,"S ""%%"""
,AB_8c4316f1,Усталость сопряженных элементов. Нуждаются в снятии эмоционального напряжения. Понятно. Не рационально. Могу исправить. Удаление эмоционального центра или его блокировка.,,,,,,"AB ""%%"""
,S_d5bd4db5,"Нет уж. Чего-чего, но своих эмоций я терять не собираюсь, так что обойдусь.",,,,,,"S ""%%"""
,AB_4c51b3c5,Не рационально. Энергозатратно. Нелогично.,,,,,,"AB ""%%"""
,S_842e4277,"Не напрягайся. Наши психические особенности делают нас такими, какие мы есть. Если нас изменить подобными методами - мы потеряем себя, свою личность.",,,,,,"S ""%%"""
,AB_35fda054,"Личность создана биологией. Меняю биологию, изменяю личность. Могу изменить тебя. Сделать эмоции ненужными. Эмоции помеха. Отвлекают.",,,,,,"AB ""%%"""
,S_2a51834b,(Как же сложно с ним...),,,,,,"S ""%%"""
,S_cb303700,"Это все сложнее, чем кажется.",,,,,,"S ""%%"""
,AB_59b9df29,Не понимаю. Оставить. Принять.,,,,,,"AB ""%%"""
,S_694239c8,"Ну вот и отлично. Может, это к лучшему...",,,,,,"S ""%%"""
,AB_0e653b91,"Интересный объект. Нужно укрытие. Моя цель изучать, познавать. Возможен обмен. Выгоден обоим.",,,,,,"AB ""%%"""
,S_65c3c2be,(О каком обмене он сейчас говорит?),,,,,,"S ""%%"""
,AB_ee5643de,"Сара, можешь остаться. Есть условие: необходимо изучить твое тело. Соглашайся или уходи.",,,,,,"AB ""%%"""
,S_d7591148,(Он что обратился ко мне по имени? Раньше я за ним такое не замечала.),,,,,,"S ""%%"""
,S_edfc7131,'Изучить' это ты сейчас о чем?,,,,,,"S ""%%"""
,AB_eefadc0b,Внешнее изучение организма. Осмотр и нахождение дефектов. Запрещены изменения против воли. Не могу ослушаться. Не нужно беспокоиться.,,,,,,"AB ""%%"""
,S_0b0ff4fe_1,...,,,,,,"S ""%%"""
,S_776c649c,"(Думаю, ничего плохого не может же произойти...)",,,,,,"S ""%%"""
,S_e736105b,"Ну раз против воли ты ничего плохого не сделаешь, то ладно.",,,,,,"S ""%%"""
,S_70d83815,"Но никаких улучшений и изменений, только осмотр!",,,,,,"S ""%%"""
,AB_8097d259,"Превосходно, новые исследования. Начинаем немедленно.",,,,,,"AB ""%%"""
,narrator_6fccd2d8,"Абатур начал еще быстрее потирать свои конечности друг о друга. Казалось, будто он возбудился от согласия Сары, если он вообще может возбуждаться.",,,,,,"""%%"""
,narrator_1e435836,Абатур навис своим телом над Сарой.,,,,,,"""%%"""
,S_5ec2af69,"(Ну он и здоровенный! Но для генно-инженерной лаборатории все же очень компактен. Получается, огромная часть его тела всегда находится под землей? Насколько же он велик?)",,,,,,"S ""%%"""
,ABside2_d383e245,Голова. Повреждений нет.,,,,,,"ABside2 ""%%"""
,narrator_370b08d5,Нечеловеческие глаза пристально уставились в зеленые глаза призрака.,,,,,,"""%%"""
,ABside2_0640842a,Нос. Повреждений нет. Открой рот.,,,,,,"ABside2 ""%%"""
,narrator_a54e0027,Сара открыла рот и Абатур тут же уставился в него,,,,,,"""%%"""
,ABside1_e0b5cefc,"Рот не вместительный, можно увеличить. Пропадут проблемы с пищевым диспансером.",,,,,,"ABside1 ""%%"""
,S_3efa205e,Я тебе сразу сказала: ничего не нужно улучшать. Да и нет у меня проблем с едой...,,,,,,"S ""%%"""
,ABside1_ef92905a,"Рецепторы на языке примитивны. Возможно усиление. Не вижу смысла, но Владычица одобряет. Не понимаю, но подчиняюсь.",,,,,,"ABside1 ""%%"""
,S_1624f6bb,Что-то какой-то у тебя необычный осмотр...,,,,,,"S ""%%"""
,ABside3_d98bc6df,Указания Владычицы. Осталось немного.,,,,,,"ABside3 ""%%"""
,narrator_1d40133f,Абатур направил свой взор на обнаженную грудь Сары.,,,,,,"""%%"""
,ABside2_546bb438,Грудь. Размер больше среднего. Упругая. Образований нет. Способность к лактации обнаружена.,,,,,,"ABside2 ""%%"""
,S_9c633bd8,"(Черт, как же он пристально меня рассматривает...)",,,,,,"S ""%%"""
,ABside1_ee5e50ad,"Соски, большой источник возбуждения. Можно придать более эстетичный цвет. Темный. Рекомендуется усиление рецепторов.",,,,,,"ABside1 ""%%"""
,S_917470f3,(Темные соски? Да кому такое понравится? Только самой Владычице... это пошло и неуместно...),,,,,,"S ""%%"""
,S_5daf1381,Ты там закончил уже?,,,,,,"S ""%%"""
,ABside2_767c78f2,Осталось немного.,,,,,,"ABside2 ""%%"""
,ABside2_4d54b204,"Подмышки. Вырабатывают слабый, нестойкий запах. Изменю, придам стойкий аромат. Добавлю феромоны, увеличу выработку. Владычица будет довольна.",,,,,,"ABside2 ""%%"""
,S_ba5c86df,"Эй-эй-эй, ты там не забылся? Это просто осмотр. И вообще, зачем ты это все говоришь вслух...?",,,,,,"S ""%%"""
,S_d3882bda,А это необходимо... так близко находиться?,,,,,,"S ""%%"""
,S_ffc16b06,"(Он меня игнорирует... как только ему нужно было, так даже по имени называл. А теперь на тебе...)",,,,,,"S ""%%"""
,ABside2_5bc5892c,Вагина небольших размеров. Обильно выделяется смазка.,,,,,,"ABside2 ""%%"""
,S_c9f16e00,"Эй, ну все, хватит! Прекращай так рассматривать меня!",,,,,,"S ""%%"""
,ABside3_c08c2efb,"Запрещено вызывать экстремальный стресс. Не понимаю, но подчиняюсь. Есть пища для размышления. Можешь идти.",,,,,,"ABside3 ""%%"""
,narrator_c3b780b0,"Абатур быстро зарылся, не попрощавшись.",,,,,,"""%%"""
,S_0b0ff4fe_2,...,,,,,,"S ""%%"""
,S_b1187829,"Что с ним вообще не так? Он действительно чокнутый на всю голову... Минуту назад рассматривал мое тела, а тут бац и под землю ушел.",,,,,,"S ""%%"""
,S_266125d4,"Но этот, в отличие от Стукова, хоть не дрочить пошел... Надеюсь, не дрочить.",,,,,,"S ""%%"""
,S_531b5d76,"(Хм, интересно, а у него член есть?)",,,,,,"S ""%%"""
,S_82b15031,"Так, о чем это я думаю? Пора уходить отсюда, а то местный воздух, видимо, плохо на меня влияет...",,,,,,"S ""%%"""
,narrator_1358d5b4,"Выйдя в коридор, Сара заметила весьма знакомый силут обнаженного Стукова, внимательно смотрящего в свой планшет.",,,,,,"""%%"""
,S_0e6d1726,"(Планшет? Он что, его между булок прятал? Хи-хи-хи.)",,,,,,"S ""%%"""
,S_f7a1ab43,И как ты тут провел время без меня?,,,,,,"S ""%%"""
,narrator_b8256b8c,Стуков протянул свой планшет Саре.,,,,,,"""%%"""
,A1side2_292cddb3,"Хе-хе-хе... Как ты можешь увидеть, весьма замечательно.",,,,,,"A1side2 ""%%"""
,narrator_2d560528,"На экране была она в развратном виде, а сам планшет местами оказался залит спермой.",,,,,,"""%%"""
,S_0b0ff4fe_3,...,,,,,,"S ""%%"""
,S_b796fb06,Тебя надо лечить... и очень долго лечить!!!,,,,,,"S ""%%"""
,A1side3_1e6b44b3,"Лечить?! Да я мог бы установить новый рекорд, погуляй ты еще немного, хе-хе...",,,,,,"A1side3 ""%%"""
,A1side8_ef1e5b6d,"Да, кстати, не хочешь попасть в мою личную книгу рекордов?",,,,,,"A1side8 ""%%"""
,S_6a56d8da,"Книга рекордов? Обойдусь... и, я уверена, нет у тебя никакой такой книги...",,,,,,"S ""%%"""
,A1side4_3e2e642a,"Ха-ха-ха, однажды я тебе ее покажу.",,,,,,"A1side4 ""%%"""
,narrator_8f528aaa,Через мгновение Стуков сунул руку с планшетом в стену и стена будто поглотила его. Вытащил руку он уже без своего планшета.,,,,,,"""%%"""
,S_85c99377,Так вот откуда у тебя планшет взялся.,,,,,,"S ""%%"""
,A_284b106d,"Хех, конечно, а ты как думала?",,,,,,"A ""%%"""
,S_52579154,"Ну, моя версия была весьма неплохая. Я думала, ты его между булок держал все это время, хи-хи.",,,,,,"S ""%%"""
,A_eed6e56e,...,,,,,,"A ""%%"""
,A_33f0ca1d,А вот это не смешно.,,,,,,"A ""%%"""
,A_96481cbd,"Расскажи лучше, чем ты занималась у Абатура.",,,,,,"A ""%%"""
,S_2c4a7955,Это был обычный разговор. Затем Абатур осмотрел мое тело...,,,,,,"S ""%%"""
,A_b4958d9c,"Вот же ж мерзкий извращенец... Наверное, пытался войти в тебя раньше меня.",,,,,,"A ""%%"""
,S_64318680,Это был обычный внешний осмотр. Ни о каких проникновениях речи и не было...,,,,,,"S ""%%"""
,narrator_ee0966d1,На лице Стукова распростерлась хитрая ухмылка.,,,,,,"""%%"""
,A_49feca24,"Это хорошие новости. А хочешь, я проведу тебе настоящий осмотр, с проникновением? Все будет как положено, хе-хе-хе.",,,,,,"A ""%%"""
,S_8b6e1c26,!!!,,,,,,"S ""%%"""
,S_745d5929,"Нет, конечно... идиот... ч-что это за осмотр с проникновением...?",,,,,,"S ""%%"""
,A_13376a6c,"Ну можешь думать об этом как о зондировании, только зонд покрупнее. Хе-хе-хе.",,,,,,"A ""%%"""
,narrator_2c6e77b2,Стуков подмигнул. Его довольная улыбка все больше распространялась по лицу.,,,,,,"""%%"""
,S_50967b4c,Я-я не хочу это обсуждать!,,,,,,"S ""%%"""
,A_78c76762,"Хе-хе-хе, ну ты подумай на досуге. Зондирование штука интересная, да и какая полезная. Еще ни одна пациентка не осталась недовольной.",,,,,,"A ""%%"""
,S_2f6c3cf9,"Я думаю, нам пора идти.",,,,,,"S ""%%"""
,A_e8daf63c,Как скажешь.,,,,,,"A ""%%"""
,S_23a616e5,Я хочу погулять по переходам Левиафана.,,,,,,"S ""%%"""
,A_1f841dc6,"Собралась бежать? Похвально, всегда надо иметь план Б. Или же просто решила показать свои классные сиськи всем зергам округи?! Сара, это жестоко! У них же будет дикий стояк!!!",,,,,,"A ""%%"""
,S_1b225247,Зерги - животные! И у них не будет стояка на меня!,,,,,,"S ""%%"""
,C_804a3697,"(Проверять, конечно же, я не советовал бы...)",,,,,,"C ""%%"""
,S_b9fd65f0,"Да-да-да, вы двое меня обманываете! Вы явно не хотите, чтобы мы отправились туда! А значит — мы будем гулять по кораблю!",,,,,,"S ""%%"""
,narrator_b046096f,"Стуков пожал плечами, его болт колыхнулся вверх-вниз.",,,,,,"""%%"""
,A_0d6be7dd,"Как знаешь. Хе-хе, думаю, сегодня будет интересно!",,,,,,"A ""%%"""
,narrator_665356ea,Спустя некоторое время.,,,,,,"""%%"""
,S_698df1ff,...,,,,,,"S ""%%"""
,S_dd2d402f,Вы идиоты... почему вы меня не предупредили?!,,,,,,"S ""%%"""
,C_261f102a,(Ты же нас не хотела слушать.),,,,,,"C ""%%"""
,A_a8210f75,"Да ладно тебе, это же было весело.",,,,,,"A ""%%"""
,S_efacefa0,Это... Это было...,,,,,,"S ""%%"""
,A_e0585ceb,"Это было потрясающе! Ты стонала, как настоящая шлюха!",,,,,,"A ""%%"""
,S_d5ad999e,Я была шокирована и испугана!!!,,,,,,"S ""%%"""
,A_73247ad7,"Я много раз слышал, как кричат и стонут девушки, в том числе и от испуга. Ты стонала, как маленькая похотливая сучка!",,,,,,"A ""%%"""
,S_f9245660,Я испугалась! Сначала все эти зерги со своими здоровенными... штуками наперевес!!! А потом...,,,,,,"S ""%%"""
,C_f99b8c6d,"(Зерги не животные. Наша генетическая структура позволяет нам ассимилировать чужой генный код. И спариваться зерги могут с самыми разными видами. А, значит, и возбуждаться могут при виде самых разных самок.)",,,,,,"C ""%%"""
,S_a3c013fa,"Но они просто пробегали мимо с торчащими... И смотрели на меня голодными глазами! Я думала, меня сожрут!",,,,,,"S ""%%"""
,A_350ee7b0,"Что-что, но сожрать они хотели тебя в последнюю очередь! Ха-ха-ха!!!",,,,,,"A ""%%"""
,S_bcfbb215,А потом они вдруг все... как по команде...,,,,,,"S ""%%"""
,S_59f5a72c,Главным калибром!.. Прямой наводкой!.. ОГОНЬ!!!,,,,,,"S ""%%"""
,S_9bd776be,И расстреляли всю меня...,,,,,,"S ""%%"""
,C_6fd9bd53,"(Владычица почувствовала, что Рой находится в крайнем возбуждении. Это не только вредно для здоровья и функционирования, но и просто опасно — самцы могли поддаться инстинкту и начать выяснять отношения. И она отдала приказ снять напряжение.)",,,,,,"C ""%%"""
,S_d23683dc,"Да, такого я не забуду: сотни зергов одновременно... Кругом все в...",,,,,,"S ""%%"""
,narrator_a2446c1b,"Девушка замолчала, вновь переживая момент всеобщего коитуса. Картина сотен кончающих зергов распалила и шокировала ее.",,,,,,"""%%"""
,A_307b0fd4,"Дааа, это было нечто... я думал, у меня главный калибр расплавится от такого снаряда.",,,,,,"A ""%%"""
,S_64b37db8,"Будто я не знаю, что у Владычицы над тобой нет контроля. Ты просто воспользовался ситуацией, и решил залить меня снова...",,,,,,"S ""%%"""
,A_84ec02e7,"По-моему, ты была не против. Даже ртом пыталась поймать сперму. Ха-ха-ха!!!",,,,,,"A ""%%"""
,S_3244312b,!!!,,,,,,"S ""%%"""
,S_41bcd532,Я просто пыталась увернуться!,,,,,,"S ""%%"""
,A_a21838ce,"Или, наоборот, поймать густую сперму своим личиком.",,,,,,"A ""%%"""
,narrator_4c85d0fe,"Сара громко фыркнула, наморщив нос.",,,,,,"""%%"""
,S_b09e38c6,Идиот...,,,,,,"S ""%%"""
,A_25d62b29,Но тебе ведь понравилось?,,,,,,"A ""%%"""
,S_8d214731,"Понравилось?! Мне должно нравиться, когда ты и еще сотня зергов заливают меня как из шланга?!",,,,,,"S ""%%"""
,A_63235a01,Но стонала ты очень громко! Хе-хе!,,,,,,"A ""%%"""
,S_55b2b146,"Это не стоны, а крики ужаса, извращенец!",,,,,,"S ""%%"""
,A_713ba278,"Я не виноват, что твоя очаровательная попка оказалась так близко. А когда ты так страстно застонала, решил кончить еще пару раз!",,,,,,"A ""%%"""
,S_5b394567,Больной извращенец!,,,,,,"S ""%%"""
,C_6855df49,"(Сара, но тебе же понравилось. Я четко уловил волны наслаждения в твоем мозгу.)",,,,,,"C ""%%"""
,S_2184b993,"(Это от радости осознания того, что меня не сожрут!)",,,,,,"S ""%%"""
,C_63110edf,"(Ты поняла, что тебя не сожрут, только когда Стуков принялся кончать на тебя?)",,,,,,"C ""%%"""
,S_ece0d744,(Да! Мне было страшно!),,,,,,"S ""%%"""
,A_cf6cdfec,Эх! Жаль рядом не было гидралисков.,,,,,,"A ""%%"""
,S_3a5d60b0,Это почему?,,,,,,"S ""%%"""
,A_f16ecf70,А у них два члена! Представь! В два раза больше удовольствия за те же деньги! Ха-ха-ха!!!,,,,,,"A ""%%"""
,S_70e2d570,(Хм... Два члена... Он может сразу в две...),,,,,,"S ""%%"""
,narrator_fcf8af0a,"Девушка покраснела от собственных мыслей, но внизу живота явно потеплело.",,,,,,"""%%"""
,A_8868f585,"А вот то, что рядом не было ультралисков и бруталисков - наше страшное везение.",,,,,,"A ""%%"""
,S_af8bd961,А что с ними?,,,,,,"S ""%%"""
,A_e8a08ab1,"Сара, мы утонули бы!!!",,,,,,"A ""%%"""
,S_698df1ff_1,...,,,,,,"S ""%%"""
,S_bcec95ee,(Да уж... Те твари больше некоторых домов! Их извержение может вызвать цунами в прилегающих территориях... что за глупые мысли посещают мою голову...),,,,,,"S ""%%"""
,A_a30064e6,"Ну что, теперь ты довольна нашей прогулкой? Не боишься больше толпы зергов?",,,,,,"A ""%%"""
,S_41873712,"Нет, мне, конечно, не сильно это понравилось... но осведомлен значит вооружен!",,,,,,"S ""%%"""
,A_2620630f,Ха-ха-ха! {size=+10}ХА-ХА-ХА-ХА-ХА!{/size},,,,,,"A ""%%"""
,S_f8d806f1,Что смешного я сказала?,,,,,,"S ""%%"""
,A_80243b1f,"Именно ты ничего, это сделала моя фантазия за тебя. Я представил то, как ты передаешь такую важную информацию в штаб.",,,,,,"A ""%%"""
,A_eaa8a592,"Это призрак Керриган, код X41822N! Имею жизненно важную информацию!",,,,,,"A ""%%"""
,A_9e357c5b,"Код подтвержден, линия защищена.",,,,,,"A ""%%"""
,A_e2cbfdae,"У меня важная информация, я только что из самого пекла, чудом удалось выбраться.",,,,,,"A ""%%"""
,A_ea5df089,Докладывайте.,,,,,,"A ""%%"""
,A_f24a6ab0,"Зерги имеют необычное оружие! Кажется, меня чуть-чуть задело.",,,,,,"A ""%%"""
,A_04df28b7,Вы ранены?,,,,,,"A ""%%"""
,A_92be951f,"Нет, все в порядке.",,,,,,"A ""%%"""
,A_06ff12d0,Характер поражения?,,,,,,"A ""%%"""
,A_3b5e80b3,Массовый!!! Заливают спермой в ближнем бою!!!,,,,,,"A ""%%"""
,A_c0366dc0,Ээээ... Керриган... повторите информацию.,,,,,,"A ""%%"""
,A_2e1ccd28,"Спермой, повторяю, заливают спермой все живое!",,,,,,"A ""%%"""
,A_061a95e0,Вас понял... но вы как такое узнали?!,,,,,,"A ""%%"""
,A_c0e42b49,"Нет времени объяснять. Черт, кажется, они готовы произвести очередной залп. Мне нужно бежать и эвакуировать людей. Просто берегитесь главных калибров Роя! Керриган, конец связи.",,,,,,"A ""%%"""
,A_ebda5d36,"Ха-ха-ха, смешно ведь, да?",,,,,,"A ""%%"""
,narrator_43f3caca,*Сверчки*,,,,,,"""%%"""
,S_2eccb218,"Ты как всегда, идиот... но достаточно точно передал нашу связь.",,,,,,"S ""%%"""
,A_1efeb666,"Ха-ха-ха, а ты думала, мы не перехватывали ваши радиоэфиры?",,,,,,"A ""%%"""
,A_6c47374e,"В общем, сегодня мы знатно повеселились. Думаю, теперь стоит идти отдыхать.",,,,,,"A ""%%"""
,S_610fc855,Да...,,,,,,"S ""%%"""
,A_de44b5c3,"Отлично, тогда пойдем обратно.",,,,,,"A ""%%"""
,narrator_6b112ab0,С этими словами Стуков удалился в свою комнату.,,,,,,"""%%"""
,S_52c77207,А мне неплохо бы принять ванну.,,,,,,"S ""%%"""
,intro_f284e979,,,,,,,"intro ""%%"""
,S_2236609d,"Отлично, тогда мы идем в ванную! Там тихо и спокойно.",,,,,,"S ""%%"""
,S_b9cd6377,"(А, может, еще получится избавиться от этого голого извращенца, хи-хи-хи.)",,,,,,"S ""%%"""
,A_3a1221a6,"Ммм, отличный выбор. А ты, я вижу, заботливая.",,,,,,"A ""%%"""
,S_f7d8f855,(!!!),,,,,,"S ""%%"""
,S_fa713ed8,Ты о чем это говоришь...?,,,,,,"S ""%%"""
,A_6ad691c3,"Я говорю, что ты заботишься о надзирателях, которые находятся там.",,,,,,"A ""%%"""
,S_f7a8c684,Э-это никакая не забота...,,,,,,"S ""%%"""
,A_aa6686ca,"Ха-ха-ха, эти надзиратели еще те извращуги...",,,,,,"A ""%%"""
,S_5d4f18a1,"(Черт, я должна была догадаться...)",,,,,,"S ""%%"""
,A_6f90670a,"На самом деле это случайно получилось. Я не планировал изначально ничего такого, но вышло же интересно, ха-ха-ха. Я все равно думаю, ты мне не поверишь.",,,,,,"A ""%%"""
,S_82dfe6da,И правильно думаешь!,,,,,,"S ""%%"""
,A_b34d2a1b,"Знаешь, если бы я принимал ванну с тобой вместе, то ты бы не узнала о их присутствии.",,,,,,"A ""%%"""
,S_791bd078,"Какая разница, знала бы я или нет, если они все равно там находились и смотрели бы на меня...",,,,,,"S ""%%"""
,S_0359a8db,"(У меня было странное чувство, будто на меня кто-то смотрит...)",,,,,,"S ""%%"""
,A_6889f944,"Так что держи в голове: если они надоедят тебе, то я всегда буду рад намылить тебе спинку. Хе-хе-хе.",,,,,,"A ""%%"""
,S_9b67106b,Твоя очередная попытка окончится очередным провалом.,,,,,,"S ""%%"""
,A_fbd035db,"Хе-хе-хе, тогда я буду ждать.",,,,,,"A ""%%"""
,S_82948a61,Почему ты такой мерзкий извращенец?,,,,,,"S ""%%"""
,A_c975ea6b,"Ты слишком прекрасна, чтобы думать о тебе в другом контексте!",,,,,,"A ""%%"""
,A_4cdc4dad,А сейчас направляемся прямиком к ним.,,,,,,"A ""%%"""
,A1side4_3eb238dc,"Ну вот мы и на месте. Не хочешь поздороваться со своими друзьями? Думаю, они уже заждались тебя.",,,,,,"A1side4 ""%%"""
,narrator_dd962ec1,После слов Стукова один из надзирателей появился прямо недалеко от Сары.,,,,,,"""%%"""
,Ov_1fd88d1d,"(Ты снова здесь, Сара рады тебя видеть.)",,,,,,"Ov ""%%"""
,S_82644378,Даа... какая приятная встреча...,,,,,,"S ""%%"""
,Ov_6128c229,"(Мы благодарны, что ты привел ее к нам.)",,,,,,"Ov ""%%"""
,A_9d8b5253,"Ха-ха-ха, вы немного неправильно нас поняли. Это она сама захотела придти к вам, я тут ни при чем.",,,,,,"A ""%%"""
,Ov_4437738a,"(Восхитительно, насколько же Сара особенна и удивительна.)",,,,,,"Ov ""%%"""
,S_3598af26,(В этом нет ничего удивительного... ахх... они считают извращения удивительными...),,,,,,"S ""%%"""
,Ov_739fcaaf,(Но в этот раз ты пришла без своего бронекостюма. Произошло что-то ужасное?),,,,,,"Ov ""%%"""
,Ov_152a6f09,"(Неужели кто-то посмел ослушаться Владычицу и пытался напасть на тебя? Нет, такого не может быть. Мы контролируем весь периметр, ничего такого не могло произойти.)",,,,,,"Ov ""%%"""
,A_2934d7c5,"Кстати да, Сара. Расскажи нам, что случилось с тобой. Где твой бронекостюм?",,,,,,"A ""%%"""
,S_11faade2,"Я вообще-то тут не одна стою без одежды, если что...",,,,,,"S ""%%"""
,Ov_871229dc,"(Стуков часто ходит по кораблю обнаженный. Даже чаще, чем в одежде. Мы знаем, что на Земле это в порядке вещей.)",,,,,,"Ov ""%%"""
,S_c7cec263,(Что этот идиот наплел им...),,,,,,"S ""%%"""
,S_1522f386,"С моими вещами все в порядке, просто это очередная тренировка... вот и все.",,,,,,"S ""%%"""
,Ov_0664cb42,"(Восхитительно! Неужели это те самые тренировки, о которых нам рассказывал Стуков?)",,,,,,"Ov ""%%"""
,S_2ba864a0,А???,,,,,,"S ""%%"""
,S_bb0363cb,О каких это тренировках ты тут им рассказывал?,,,,,,"S ""%%"""
,S_46b0f9e4,(Что за дичь он им уже понавтирал...),,,,,,"S ""%%"""
,Ov_b9931253,"(Он рассказывал нам о ваших особенных тренировках, которые практикуют далеко не все терраны, а только особенные. Так мы поняли, что ты особенная, Сара.)",,,,,,"Ov ""%%"""
,Ov_7eb879a5,(Мы видели множество разумных. но не видели таких тренировок.),,,,,,"Ov ""%%"""
,S_c763b66f,"(Это никакие не особенные терраны... это просто извращенцы, которые любят показывать свое тело в общественных местах...)",,,,,,"S ""%%"""
,Ov_22844ba8,"(Мы рады, что именно нам удалось увидеть это своими глазами.)",,,,,,"Ov ""%%"""
,A_c5279bc1,"Сара вам не даст заскучать, она особенная по всем параметрам, хе-хе-хе.",,,,,,"A ""%%"""
,Ov_fb61ff01,"(Мы это сразу поняли, как только ее увидели на корабле.)",,,,,,"Ov ""%%"""
,S_dc412e1b,"Вам не стоит слушать этого извращенца, он вам всякой чуши нарассказывает!",,,,,,"S ""%%"""
,Ov_9f451800,(Зачем это ему? У него нет мотива обманывать нас.),,,,,,"Ov ""%%"""
,A_0f41c879,"Сара, ну зачем ты так? Правда, какой мне смысл их обманывать?",,,,,,"A ""%%"""
,narrator_1d02f384,"На лице Стукова вытянулась его знаменитая ухмылка. Сара прекрасно понимала, что он задумал.",,,,,,"""%%"""
,S_13e1bf17,(У него есть огромный мотив: перевернуть все так и сделать из меня извращенку...),,,,,,"S ""%%"""
,dev1_6cba2709,"Debugg: Дальше будет момент с вариации название мастурбации, так что я дам возможность выбрать кастомное название, чтобы проверить все вариации.",,,,,,"dev1 ""%%"""
,S_f0be6dfe,Называйте вещи своими словами!,,,,,,"S ""%%"""
,S_14d9b40d,"Ну уж нет, пусть лучше уже это будет играми...",,,,,,"S ""%%"""
,Ov_50c3b379,"(Лучше расскажи нам, как проходит твоя тренировка. Мы будем сегодня [masturbation_name]?)",,,,,,"Ov ""%%"""
,S_bd46aee1,!!!,,,,,,"S ""%%"""
,S_ef3e2b6b,"Нет, сегодня мы не будем это делать...",,,,,,"S ""%%"""
,A_7ef9c445,Ха-ха-ха-ха. Ну ты даешь!!!,,,,,,"A ""%%"""
,A_54795f29,"А еще про меня говорила, будто я им всякую чушь говорю!",,,,,,"A ""%%"""
,S_0ddfd0dd,"Заткнись, у меня были на то причины...",,,,,,"S ""%%"""
,A_df182595,"Да-да-да, я могу представить, что же за причины это были!",,,,,,"A ""%%"""
,S_068ed261,...,,,,,,"S ""%%"""
,Ov_1b5afc2f,"(Очень жаль, мы всегда рады помочь тебе. Тогда, может, сегодня Стуков нам покажет, как нужно использовать особое оружие терранов?)",,,,,,"Ov ""%%"""
,S_baeae61c,Ч-что???,,,,,,"S ""%%"""
,S_db7de331,(О каком это оружии они сейчас говорят?),,,,,,"S ""%%"""
,A_aaae1620,*Кхм* Это очень особенное оружие и пользоваться им нужно с осторожностью.,,,,,,"A ""%%"""
,Ov_055ba4d2,"(Мы помним, ты рассказывал нам об этом. Но теперь есть прекрасная возможность.)",,,,,,"Ov ""%%"""
,S_b0769c65,"О каком это оружии ты им тут рассказывал, а?",,,,,,"S ""%%"""
