location,source,target,ID,fuzzy,context,translator_comments,developer_comments,gametemplate
,Aside10_2ae38865,(Но так было бы слишком скучно.),,,,,,"Aside10 ""%%"""
,narrator_4a4e5b32,Стуков подходит вплотную к Саре и кладет руку ей на грудь.,,,,,,"""%%"""
,S_f1feb2b4,Ах!,,,,,,"S ""%%"""
,S_71f08c56,Что ты делаешь??!,,,,,,"S ""%%"""
,Aside2_c620b039,"Пытаюсь тебя расслабить, что же еще?! Ты слишком напряжена, я не могу так работать!",,,,,,"Aside2 ""%%"""
,S_55f4eb40,"Ах ты, больной извращенец! Убери от меня свои мерзкие лапы!",,,,,,"S ""%%"""
,narrator_6c593fcb,Стуков начинает уверенно мять грудь.,,,,,,"""%%"""
,narrator_d8d4e3ed,"Сара связана тентаклями и не может сопротивляться, ее дыхание начинает учащаться.",,,,,,"""%%"""
,S_8cc31e96,Нет!,,,,,,"S ""%%"""
,extend_e7c20f9a, Ах!,,,,,,"extend ""%%"""
,S_df9867f2,Прекрати это делать!,,,,,,"S ""%%"""
,Aside3_6dfddc97,"Тебе разве не нравится? Разве не расслабляет? У меня второй разряд по массажу, я знаю, что делаю!",,,,,,"Aside3 ""%%"""
,S_60ed1b84,Нет! Мне не нравится!,,,,,,"S ""%%"""
,C_52fc0081,"(А мне нравится! Твоя нервная система так пульсирует, мне очень приятно.)",,,,,,"C ""%%"""
,S_f1feb2b4_1,Ах!,,,,,,"S ""%%"""
,S_f2caea24,"(Ты такой же больной извращенец, как и этот Стуков!)",,,,,,"S ""%%"""
,C_405c4412,"(Ну не знаю, я же в твоем мозгу... я бы сказал, что раз мне это нравится, то и тебе тоже. Ты просто не хочешь этого признавать...)",,,,,,"C ""%%"""
,S_096c406f,(Нет! Ты несешь какую-то чушь!),,,,,,"S ""%%"""
,C_6a83cbf5,(Как знать...),,,,,,"C ""%%"""
,narrator_779074c6,От возбуждения у Сары набухают соски. Стуков чувствует это.,,,,,,"""%%"""
,Aside11_ad35ac2d,"О, да, детка! Ты уже вся такая разгоряченная! Я это чувствую!",,,,,,"Aside11 ""%%"""
,S_f1feb2b4_2,Ах!,,,,,,"S ""%%"""
,S_8cc31e96_1,Нет!,,,,,,"S ""%%"""
,Aside11_6b9c3239,А там внизу? Ты уже влажная?,,,,,,"Aside11 ""%%"""
,S_a705f423_3,!!!,,,,,,"S ""%%"""
,S_2b1fc285,"Прекрати говорить такие грязные вещи! Ты же сказал, что надо раздеться и все, не трогай меня!",,,,,,"S ""%%"""
,Aside10_fcff92d7,"Ладно, с массажем покончено. Продолжим раздевание.",,,,,,"Aside10 ""%%"""
,Aside11_032d8e36,"Теперь, когда я тебя расслабил, можно приступать к основному блюду.",,,,,,"Aside11 ""%%"""
,S_f391afb1,"Давай, делай, что должен. Я хочу поскорее убраться отсюда...",,,,,,"S ""%%"""
,Aside4_046ea595,"Хмм, как скажешь, дорогуша. Как скажешь...",,,,,,"Aside4 ""%%"""
,narrator_77e988d5,Стуков аккуратно снимает верхнюю часть брони Сары.,,,,,,"""%%"""
,narrator_ad4fa781,"Его взору открывается прекрасный вид ее груди. Хоть она и в лифчике, но выглядит просто шикарно!",,,,,,"""%%"""
,S_a705f423_4,!!!,,,,,,"S ""%%"""
,narrator_4a9ef735,Смущению Сары нет придела. Ее лицо покрывается отчетливым румянцем.,,,,,,"""%%"""
,S_f1feb2b4_3,Ах!,,,,,,"S ""%%"""
,Aside11_c7419e0b,"Ммм, какая красота!",,,,,,"Aside11 ""%%"""
,narrator_bd2235e5,От увиденной картины Стуков пустил слюну.,,,,,,"""%%"""
,S_0e6092f7,Фу! Какая мерзость!,,,,,,"S ""%%"""
,Aside7_db0a60a9,Кхм... извини...,,,,,,"Aside7 ""%%"""
,Aside2_304d2f7e,"Что ж, продолжим!",,,,,,"Aside2 ""%%"""
,S_4c535fca,А?,,,,,,"S ""%%"""
,extend_5c134fb2, Это не все?,,,,,,"extend ""%%"""
,S_33fb60b4,"Я думала, этого будет достаточно!",,,,,,"S ""%%"""
,Aside4_db198e1c,"Нет, конечно. Это только начало.",,,,,,"Aside4 ""%%"""
,S_dd1b1c13,"Нет, нет, нет! Я не согласна, пусти меня! Отстегни меня! Нет!",,,,,,"S ""%%"""
,narrator_dca58148,"Сердцебиение и дыхание Сары резко учащается. Она судорожно начинает хватать воздух, как если бы она начала тонуть.",,,,,,"""%%"""
,C_c99f6e4b,(Воу! Мэйдей! Мэйдей! Перегрузка системы! Мы ее теряем!),,,,,,"C ""%%"""
,narrator_119070f1,Сара чувствует сильное головокружение. Картинка перед ее глазами быстро теряет какие-либо очертания. Вокруг наступает темнота.,,,,,,"""%%"""
,narrator_ff2e1347,Сара потеряла сознание.,,,,,,"""%%"""
,S_6549d290,Ах...{w=1.0} что...{w=0.5} это...,,,,,,"S ""%%"""
,S_d5a879c4,Мне приснился... дурной сон...,,,,,,"S ""%%"""
,S_4b08c88e,Про одного мерзкого извращенца...,,,,,,"S ""%%"""
,S_2c707ed6,И про ужасного паразита... в моей голове...,,,,,,"S ""%%"""
,C_bb744ae6,(А я тут! С добрым утром!),,,,,,"C ""%%"""
,S_827de7a0,Аааааааа!!!,,,,,,"S ""%%"""
,S_1a598bea,"Нет, нет, нет! Это что, был не сон?? Я все еще тут у зергов, это все взаправду??!!",,,,,,"S ""%%"""
,C_4d77775b,"(Я не очень хочу тебя расстраивать с утра пораньше, но да...)",,,,,,"C ""%%"""
,S_f631ca73,Нет! Только не это!,,,,,,"S ""%%"""
,C_ce07f2b5_1,(...),,,,,,"C ""%%"""
,C_9a9a0311,(Все люди такие нервные или это именно мне так повезло с носителем?),,,,,,"C ""%%"""
,S_1db220d7,"Все! Абсолютно все люди 'такие', когда их берут в плен и заставляют раздеваться перед всякими извращенцами!",,,,,,"S ""%%"""
,C_5540ef85,(Ты еще и пессимистка. За что мне такой носитель...),,,,,,"C ""%%"""
,S_88f766a5,Иди к черту!,,,,,,"S ""%%"""
,C_fd287e22,"(Научись получать удовольствие из сложившийся ситуации. Прям как Стуков, радуйся тому, что жива и здорова. И тогда и тебе, и мне будет хорошо.)",,,,,,"C ""%%"""
,S_9691bbde,"Мне абсолютно плевать, хорошо тебе там в моей голове или нет!",,,,,,"S ""%%"""
,C_7a30cf52,"(И очень зря! Тебе бы стоило внимательней относиться к самочувствию того, кто может контролировать твое тело...)",,,,,,"C ""%%"""
,S_e4affb30,Ах ты!,,,,,,"S ""%%"""
,C_a194f166,(Не забывай: быстрее закончишь испытание - быстрее выберешься.),,,,,,"C ""%%"""
,S_a422e880_1,...,,,,,,"S ""%%"""
,narrator_c1637b11,Сара слышит приближающиеся шаги и довольное посвистывание из коридора. В комнату вальяжно входит Стуков.,,,,,,"""%%"""
,A_58869787,А вот и я! Как самочувствие у моей маленькой бунтарки?,,,,,,"A ""%%"""
,S_34412227,"Не подходи ко мне, урод!",,,,,,"S ""%%"""
,A_b38e2740,"Вижу, что хорошее...",,,,,,"A ""%%"""
,A_383a99c4,"Ты отрубилась, я волновался за тебя.",,,,,,"A ""%%"""
,A_8a73cad9,"Я думал, что у тебя случилось отторжение паразита, такое случается. Но, обследовав твой мозг, я узнал, что дело совсем в другом.",,,,,,"A ""%%"""
,A_10e6b0bf,"Ты сильно нервничала, и твоя пси-энергия начала увеличиваться. И если бы не паразит, который ее блокировал, то ты бы, скорее всего, убила не только себя, но и все живое в радиусе пяти миль отсюда!",,,,,,"A ""%%"""
,A_babb9962,"Теперь каждый раз, когда твоя пси-энергия будет сильно возрастать, паразиту придется вырубить тебя.",,,,,,"A ""%%"""
,A_fb045ba4,"А я ведь говорил, что не надо нервничать...",,,,,,"A ""%%"""
,A_3ca9afae,"Надеюсь, мы поняли друг друга, да?",,,,,,"A ""%%"""
,S_a422e880_2,...,,,,,,"S ""%%"""
,A_09394124,"Ну что, готова ко второму раунду?",,,,,,"A ""%%"""
,S_8c5fc1f3,Ч... что? Ты с ума сошел?!,,,,,,"S ""%%"""
,S_3f900586,Я не стану этого делать и не даю согласие ни на что.,,,,,,"S ""%%"""
,A_bc0a6d6f,"Знаешь, тут много существ, которым нравятся такие, как ты. Они любят принуждение и непокорных девок. Но я не такой.",,,,,,"A ""%%"""
,A_feaf06d6,Я не стану настаивать...,,,,,,"A ""%%"""
,A_6f9d7909,"Я просто 'пристегну' тебя и подожду, пока ты сама меня не попросишь продолжить. Это куда гуманнее, как мне кажется...",,,,,,"A ""%%"""
,S_1caf3d2c,Нет! Не тронь меня! Нет!,,,,,,"S ""%%"""
,narrator_647e7167,"Стуков хватает Сару и силой оттаскивает ее к той же стене, что и в прошлый раз.",,,,,,"""%%"""
,narrator_fe3c1e8c,"Сара пытается вырваться, но мутировавшая рука придает ему необычную силу. У стены на помощь Стукову поспевают прыткие тентакли.",,,,,,"""%%"""
,narrator_b946f075,Сара снова оказывается беспомощно 'прикованной' к стене.,,,,,,"""%%"""
,S_12165b54,"Урод! Я оторву тебе твою единственную руку, когда освобожусь!",,,,,,"S ""%%"""
,Aside9_a1a8c239,"Ну не надо так, я же с тобой по-доброму.",,,,,,"Aside9 ""%%"""
,Aside10_5a3b4f5b,"Тебе давно уже стоит понять, что чем скорее ты все примешь и сделаешь, тем скорее все закончится. И я дам тебе время поразмыслить над этим.",,,,,,"Aside10 ""%%"""
,narrator_f63ea8cb,"Стуков поспешно покидает комнату, дверь закрывается. Сара остается одна.",,,,,,"""%%"""
,S_b12306a5,Нет! Не оставляй меня прикованной! А ну вернись! Нееет!,,,,,,"S ""%%"""
,S_735a61c7,Я должна выбраться отсюда.,,,,,,"S ""%%"""
,C_4f208b38,"(Эй, что ты делаешь?)",,,,,,"C ""%%"""
,S_53ad1258,А на что это похоже? Пытаюсь освободиться!,,,,,,"S ""%%"""
,C_4ef9f7d3,"(Оу, оу, ладно. Не буду мешать.)",,,,,,"C ""%%"""
,narrator_42960dc3,"Сара старается освободиться, но все тщетно.",,,,,,"""%%"""
,S_10f1e0e3,Эхх...,,,,,,"S ""%%"""
,narrator_b12d5a67,Некоторое время спустя.,,,,,,"""%%"""
,C_7bb6d1f1,(Как ты тут?),,,,,,"C ""%%"""
,S_2784cb9c,Почему ты молчал?! Я звала тебя!,,,,,,"S ""%%"""
,C_3d9aabf8,"(Я ждал, пока ты успокоишься. Ты бы стала кричать на меня, срывать свою злость.)",,,,,,"C ""%%"""
,S_a422e880_3,...,,,,,,"S ""%%"""
,S_dbdf9e03,Как же мне выбраться отсюда...,,,,,,"S ""%%"""
,C_2d0cb2dc,"(Это глупо. Я уже говорил тебе: просто делай, что тебе говорят, и все будет хорошо. Других вариантов нет!)",,,,,,"C ""%%"""
,C_e6a985fc,"(И вообще, я же тебе говорил, что я слышу твои мысли, не обязательно говорить со мной вслух.)",,,,,,"C ""%%"""
,S_a422e880_4,...,,,,,,"S ""%%"""
,narrator_b17c43eb,Сара снова пытается освободиться.,,,,,,"""%%"""
,C_45855e0a,"(Эй, что ты делаешь?)",,,,,,"C ""%%"""
,S_81497133,А на что это похоже? Пытаюсь освободиться!,,,,,,"S ""%%"""
,C_d1170ff4,"(Оу, оу, ладно. Не буду мешать.)",,,,,,"C ""%%"""
,narrator_c4ca392c,"Сара старается освободиться, но все тщетно.",,,,,,"""%%"""
,S_5e0a6a7a,Эхх...,,,,,,"S ""%%"""
,S_5e008c3f,Ладно...,,,,,,"S ""%%"""
,C_76336f83,(А?),,,,,,"C ""%%"""
,S_b4fb3974,"Ты прав, сейчас у меня нет других вариантов.",,,,,,"S ""%%"""
,C_5754a33f,(Отлично! Он как раз возвращается.),,,,,,"C ""%%"""
,narrator_fcbdf190,"Из коридора снова послышались шаги и знакомое посвистывание. Сара прекрасно понимала, чьи они. В комнату вошел Стуков.",,,,,,"""%%"""
,Aside2_2d226c0c,А вот и я! Как ты тут? Уже созрела для 'второго раунда'? Или мне еще погулять??,,,,,,"Aside2 ""%%"""
,S_34b4ae8f,...,,,,,,"S ""%%"""
,S_123febcf,Д... да...,,,,,,"S ""%%"""
,S_9e689baf,Я готова...,,,,,,"S ""%%"""
,Aside4_8100f652,Отлично! Я очень рад это слышать.,,,,,,"Aside4 ""%%"""
,Aside3_59c035aa,Тогда приступим!,,,,,,"Aside3 ""%%"""
,narrator_8f7c562f,"Стуков потер руки в предвкушении. По крайней мере, так это должно было выглядеть. Но одна из его рук была каким-то мерзким щупальцем, так что это действие выглядело очень мерзко. Сара скривилась от отвращения.",,,,,,"""%%"""
,S_60980f70,"Освободи меня, я сама все сделаю.",,,,,,"S ""%%"""
,Aside7_e3ef8edd,Хмм...,,,,,,"Aside7 ""%%"""
,Aside8_02296ce9,"Хорошая идея, но нет.",,,,,,"Aside8 ""%%"""
,S_894997d5,Что?! Почему это? Я же согласилась на все!,,,,,,"S ""%%"""
,Aside10_ea5ab874,"У тебя была такая возможность, но ты ее упустила. Я тебе больше не доверяю. Вдруг ты попытаешься сбежать? Так что нет.",,,,,,"Aside10 ""%%"""
,S_0cf45a62,(Черт!),,,,,,"S ""%%"""
,S_994e3b08,Я... я...,,,,,,"S ""%%"""
,Aside10_8de12b80,"Дабы избежать таких рисков, мне придется сделать все самому. Ну, а если ты против, то я могу оставить тебя еще на какое-то время, чтобы подумать.",,,,,,"Aside10 ""%%"""
,Aside11_124a0d30,Что скажешь?,,,,,,"Aside11 ""%%"""
,S_34b4ae8f_1,...,,,,,,"S ""%%"""
,C_9ec93687,"(Давай, девочка, соглашайся.)",,,,,,"C ""%%"""
,S_fb74b4e9,Х...хорошо.,,,,,,"S ""%%"""
,Aside4_c49bbc72,"Отлично, поехали!",,,,,,"Aside4 ""%%"""
,S_490fff3c,"Но я делаю это только ради того, чтобы поскорее отсюда выбраться!",,,,,,"S ""%%"""
,Aside11_f6a88c32,"Да, да, конечно.",,,,,,"Aside11 ""%%"""
,narrator_f0287e94,Стуков расплылся в довольной ухмылке. Быстрым движением он очутился возле Сары. Его рука шлепнулась на ее грудь.,,,,,,"""%%"""
,S_cec7c6d0,Ах!,,,,,,"S ""%%"""
,Aside11_6ee62aef,"Да, вот так.",,,,,,"Aside11 ""%%"""
,S_cec7c6d0_1,Ах!,,,,,,"S ""%%"""
,S_8429112e,З... зачем ты снова это делаешь? Я... ведь спокойна... Ах!,,,,,,"S ""%%"""
,Aside11_93b18982,"Хы-гы, много спокойствия не бывает!",,,,,,"Aside11 ""%%"""
,Aside4_0fae1b2d,Ахаха!,,,,,,"Aside4 ""%%"""
,S_cec7c6d0_2,Ах!,,,,,,"S ""%%"""
,Aside2_fab15e67,"Хорошо, продолжим.",,,,,,"Aside2 ""%%"""
,Aside4_9b772073,Это тебе сейчас не пригодится.,,,,,,"Aside4 ""%%"""
,narrator_b1c34830,"Одним ловким движением Стуков срывает верхнюю часть ее брони. Сара не ожидала такого резкого действия, по ее телу прокатился разряд мурашек. Ее соски сильно твердеют, а лицо загораются румянцем.",,,,,,"""%%"""
,S_cec7c6d0_3,Ах!,,,,,,"S ""%%"""
,narrator_8d8d241b,"Стуков снова принимается за дело. Его рука начинает нежно, но весьма напористо массировать грудь Сары.",,,,,,"""%%"""
,S_cec7c6d0_4,Ах!,,,,,,"S ""%%"""
,S_1deff281,Т... ты... опять... Ах!,,,,,,"S ""%%"""
,Aside7_aeaa3269,"Твоя броня сильно мешала, так в разы лучше.",,,,,,"Aside7 ""%%"""
,Aside11_e9d15f12,Согласна?,,,,,,"Aside11 ""%%"""
,S_cec7c6d0_5,Ах!,,,,,,"S ""%%"""
,S_03785290,Я...,,,,,,"S ""%%"""
,C_8798bd0f,"(О, да, я очень согласен. Тут у меня просто дискотека!)",,,,,,"C ""%%"""
,S_f9cbc151,Нет... я...,,,,,,"S ""%%"""
,Aside11_09409c2f,Ихихи.,,,,,,"Aside11 ""%%"""
,Aside11_f98782b3,Продолжим!,,,,,,"Aside11 ""%%"""
,narrator_3f7402b7,"Так же ловко Стуков расправляется и с нижней частью брони Сары, открывая вид на весь комплект ее нижнего белья.",,,,,,"""%%"""
,narrator_448ff0c2,"В этот раз Сара была готова, но ее дыхание все равно участилось, а на лбу выступил легкий пот.",,,,,,"""%%"""
,Aside11_fe632a8d,"Ох, ну и красота!",,,,,,"Aside11 ""%%"""
,S_34b4ae8f_2,...,,,,,,"S ""%%"""
,Aside8_e64d972b,"Хм... помнится, когда я нес службу, комбезы Гостов были более... закрытыми, что ли...",,,,,,"Aside8 ""%%"""
,S_77e55314,"...э... это... для удобства, чтобы тратить меньше времени в боевой обстановке... когда... ну... надо по нужде...",,,,,,"S ""%%"""
,Aside3_bb649b58,Именно этим я бы и объяснял командованию такой дизайн!,,,,,,"Aside3 ""%%"""
,Aside4_a1400234,Ха-ха!,,,,,,"Aside4 ""%%"""
,Aside2_38693223,"Не знал, что в дизайн-ателье Конфедерации завелся кройщик-вуайерист.",,,,,,"Aside2 ""%%"""
,S_769abacb,"Эй! Это правда ускоряет процесс, с чего ты вообще взял, что к созданию униформы приложил руку извращенец?!",,,,,,"S ""%%"""
,Aside3_0c1be9a4,А для какой 'нужды' у тебя быстрый доступ к груди? Для экстренного вскармливания раненых бойцов?,,,,,,"Aside3 ""%%"""
,Aside4_f25c5121,Муа-ха-ха!,,,,,,"Aside4 ""%%"""
,C_6b590541,"(Аха-ха! Док, мы его теряем! Срочно! Пусть перед смертью хоть на сиськи взглянет!)",,,,,,"C ""%%"""
,S_4e1e21b0,Да пошли вы оба!,,,,,,"S ""%%"""
,Aside4_0fae1b2d_1,Ахаха!,,,,,,"Aside4 ""%%"""
,S_bf837726,Хватит шуток! Мы закончили?!,,,,,,"S ""%%"""
,S_c98b0bfe,(Мне так стыдно!),,,,,,"S ""%%"""
,Aside11_1128b8ea,Почти...,,,,,,"Aside11 ""%%"""
,S_33e974ea,???,,,,,,"S ""%%"""
,Aside11_9fee4613,Хоп!,,,,,,"Aside11 ""%%"""
,S_fc64348f,А???,,,,,,"S ""%%"""
,narrator_3214c0cf,"Легким движением Стуков сдергивает с Сары лифчик, обнажая ее прекрасную грудь.",,,,,,"""%%"""
,S_30e7eca2,Неееет!,,,,,,"S ""%%"""
,S_67005105,"Нет, нет, нет, я не могу! Мне так стыдно! Нееет!",,,,,,"S ""%%"""
,Aside7_81bfd70a,"Вот же ж блин. Видимо, ты еще не готова продолжить.",,,,,,"Aside7 ""%%"""
,narrator_1070285a,"Стуков отдает команду тентаклям, и те отпускают Сару, она быстро одевается.",,,,,,"""%%"""
,S_2c4f5390,*Хнык*,,,,,,"S ""%%"""
,S_cf93b195,"(Я думала, что смогу, но мне было так стыдно...)",,,,,,"S ""%%"""
,A_55249fd4,"Хорошо, детка, я дам тебе время отдохнуть. Когда ты успокоишься, мы попробуем еще раз.",,,,,,"A ""%%"""
,A_38ab7bee,"Какое-то время ты поживешь здесь. В этой комнате есть все, что тебе может понадобится - еда, кровать и остальное.",,,,,,"A ""%%"""
,A_1dc612b7,"Отдыхай, утром увидимся, тебя ждет сюрприз. Хе-хе-хе.",,,,,,"A ""%%"""
,narrator_2df091b5,"Стуков неспешно покидает комнату. Дверь закрывается у него за спиной, оставляя Сару одну.",,,,,,"""%%"""
,S_774803bc,(То есть теперь мне придется жить здесь? Какой кошмар...),,,,,,"S ""%%"""
,S_07b0819b,(Надо поскорее отсюда выбираться!),,,,,,"S ""%%"""
,S_d5a85cb3,(С-Сай'мон?),,,,,,"S ""%%"""
,C_663da136,(Да?),,,,,,"C ""%%"""
,S_743d9278,(Что это за место?),,,,,,"S ""%%"""
,C_98a096eb,"(В двух словах, это твоя камера. У вас это называют 'тюрьмой'.)",,,,,,"C ""%%"""
,S_c6bd93fc,Тюрьма? Это не совсем похоже на тюрьму.,,,,,,"S ""%%"""
,C_48ee3b85,"(Нужно не забывать, что ты находишься на базе зергов, и тут все... немного по-другому выглядит.)",,,,,,"C ""%%"""
,S_6df5f969,"Нужно осмотреть комнату, возможно, я смогу выбраться отсюда!",,,,,,"S ""%%"""
,C_72a6d9ca,"(Ты, конечно, можешь попробовать... но, как я уже говорил, это камера. И она сделана так, чтобы отсюда никто не сбежал!)",,,,,,"C ""%%"""
,S_a8e9f42f,Я не собираюсь оставаться тут!,,,,,,"S ""%%"""
,C_465267c7,"(Дело, конечно, за тобой, но твои попытки тщетны.)",,,,,,"C ""%%"""
,C_f1e75a04,"(Владычица сказала, что отпустит тебя, если ты пройдешь ее 'испытания'. Я бы советовал тебе сконцентрироваться на этой задаче!)",,,,,,"C ""%%"""
,S_34b4ae8f_3,...,,,,,,"S ""%%"""
,S_6e7bb1e6,(Мне так просто отсюда не выбраться.),,,,,,"S ""%%"""
,S_1ee422b5,"(Может, он прав и мне стоит прислушаться к нему?)",,,,,,"S ""%%"""
,C_58e68cab,(Эм... я всё слышу...),,,,,,"C ""%%"""
,S_e6f2cbce,...,,,,,,"S ""%%"""
,C_fdf76f93,"(Чем быстрее ты пройдешь это испытание, тем быстрее тебя отпустят!)",,,,,,"C ""%%"""
,S_4af8b78f,"Это не испытания! А какие-то извращения! Я 'призрак', и я не буду участвовать в подобных вещах!",,,,,,"S ""%%"""
,C_5f1e23e7,"(Ладно, это все не важно. Тебе надо отдохнуть.)",,,,,,"C ""%%"""
,narrator_879208a9,*Пиу*,,,,,,"""%%"""
,S_2df74148,?!!,,,,,,"S ""%%"""
,S_27677b83,Что? Что ты сделал??,,,,,,"S ""%%"""
,S_d5c47da7,"Мне... я... я чувствую сильную усталость, что со мной?",,,,,,"S ""%%"""
,S_804ff88f,"Кружится голова, я должна лечь.",,,,,,"S ""%%"""
,narrator_0be308a9,Сара ложится на кровать и засыпает.,,,,,,"""%%"""
,narrator_cdb3c639,На следующее утро.,,,,,,"""%%"""
,S_fff944fe,А? Где я?,,,,,,"S ""%%"""
,S_267cf437,"Кажется, я вырубилась...",,,,,,"S ""%%"""
,narrator_ff569bb8,"Открывается дверь, в комнату заходит Стуков.",,,,,,"""%%"""
,A_64af2fdc,Доброе утро!,,,,,,"A ""%%"""
,S_5b1b0f6b,А! Что тебе нужно?!,,,,,,"S ""%%"""
,A_62501d73,"Да не волнуйся ты так, я с добрыми намерениями.",,,,,,"A ""%%"""
,A_577cd096,"Я пришел объяснить тебе, как получить еду. Ты же не хочешь умереть с голоду, правда?",,,,,,"A ""%%"""
,S_65812bc0,Получить? Что ты имеешь в виду?,,,,,,"S ""%%"""
,A_61f0e9c9,Вот смотри.,,,,,,"A ""%%"""
,S_ea0a7daa,!!!,,,,,,"S ""%%"""
,S_d6f12878,Что это за мерзость? Фу!!!,,,,,,"S ""%%"""
,Aside4_5ee73314,"Ну, это... это твоя возможность получить вкусную и питательную пищу. Тебе понравится, подойди, попробуй.",,,,,,"Aside4 ""%%"""
,S_0a1536b3,"Фу, нет! Я и на миллиметр не приближусь к этой штуковине!",,,,,,"S ""%%"""
,Aside5_eb53b9d0,"Не упирайся, девочка!",,,,,,"Aside5 ""%%"""
,S_d67158e7,Нет!,,,,,,"S ""%%"""
,Aside6_43a8faa3,Вот же ж упертая девка!!,,,,,,"Aside6 ""%%"""
,Aside9_3c98fddb,"Ладно, как знаешь! Если тебе угодно голодать, то так тому и быть. Если передумаешь, Сай'мон подскажет, что тебе делать.",,,,,,"Aside9 ""%%"""
,narrator_f1d840cf,Стуков уходит. Дверь закрывается.,,,,,,"""%%"""
,S_e6f2cbce_1,...,,,,,,"S ""%%"""
,C_9704107b,(Зря ты так...),,,,,,"C ""%%"""
,C_2f88a973,"(Мы все желаем тебе добра, а ты...)",,,,,,"C ""%%"""
,S_564b9901,"Молчи! Я не стану трогать эту штуку, она ужасна!",,,,,,"S ""%%"""
,C_f9524702,"(Пойми, я ведь тоже буду голодать, если ты не станешь питаться. И мне это совсем не по душе.)",,,,,,"C ""%%"""
,S_39141860,"А мне плевать, что там тебе не по душе!",,,,,,"S ""%%"""
,C_ca207962,"(Очень глупо... Но я уверен, что ты одумаешься. Голод сделает тебя сговорчивее, я потерплю, так и быть.)",,,,,,"C ""%%"""
