location,source,target,ID,fuzzy,context,translator_comments,developer_comments,gametemplate
,narrator_8e2924ad_1,*Извержение*{w=0.6}{nw},,,,,,"""%%"""
,narrator_8af27fb1,*Извержение*{w=0.6},,,,,,"""%%"""
,A1side11_ef60bfa1,Хе-хе-хе.,,,,,,"A1side11 ""%%"""
,A1side8_2d230463,"Это было классно. Но черт, это тело... одного раза мне уже не достаточно!",,,,,,"A1side8 ""%%"""
,A1side6_19a2b883,Иди сюда сучка!,,,,,,"A1side6 ""%%"""
,narrator_c293e0da,*Фап-фап-фап*,,,,,,"""%%"""
,S_b01de963,(...),,,,,,"S ""%%"""
,C_b13e1aa9,(Он снова нача...),,,,,,"C ""%%"""
,S_25954405,(Хватит мне это говорить!),,,,,,"S ""%%"""
,S_b01de963_1,(...),,,,,,"S ""%%"""
,S_218d28b9,"(Вот извращенец! Думаю, мне стоит уйти.)",,,,,,"S ""%%"""
,A1side13_1b65c4a6,*Фап-фап-фап*,,,,,,"A1side13 ""%%"""
,S_906a2b01,"Лучше вернусь назад, пока меня не заметили.",,,,,,"S ""%%"""
,S_85e7a548,Еще один тупик? Где же выход?,,,,,,"S ""%%"""
,S_702e128d,Тут больше ничего нет.,,,,,,"S ""%%"""
,C_755c3989,"(Эй, смотри, там кусок тентакля валяется.)",,,,,,"C ""%%"""
,S_999e12a7,"(Ну да, и что?)",,,,,,"S ""%%"""
,C_bc6f920c,"(Он выглядит очень крепким. Может, возьмешь его, чтобы от зергов отбиваться?)",,,,,,"C ""%%"""
,S_d43eb6c6,(Ты это серьезно?),,,,,,"S ""%%"""
,C_80d3e5fc,"(Ну да, а что?)",,,,,,"C ""%%"""
,S_d23be764,(Тут только этот тентакль...),,,,,,"S ""%%"""
,C_47b3e2a0,"(Может, возьмешь его, чтобы от зергов отбиваться?)",,,,,,"C ""%%"""
,S_5436c7e1,(...),,,,,,"S ""%%"""
,S_0b2c855c,"(Ладно, может, это действительно поможет.)",,,,,,"S ""%%"""
,S_1ed29b61,"(Черт, мне сразу вспомнилось, как Стуков 'приковывал' меня ими... Поскорее бы забыть это.)",,,,,,"S ""%%"""
,C_b39443fc,(Ты серьезно его взяла?!),,,,,,"C ""%%"""
,S_ad69405b,"Ну да, вдруг пригодится...",,,,,,"S ""%%"""
,narrator_8cfe6106,*Чпоньк*,,,,,,"""%%"""
,narrator_e28fca41,Сара подняла руку с тентаклем вверх.,,,,,,"""%%"""
,S_5ac4463f,Трепещите зерги! Сейчас вы все будете уничтожены! Я покараю вас всех этим тентаклем!,,,,,,"S ""%%"""
,narrator_8cfe6106_1,*Чпоньк*,,,,,,"""%%"""
,C_a6081bea,"(Прости, не удержался.)",,,,,,"C ""%%"""
,narrator_a8e9ddee,"Через мгновение Сара поняла, что произошло.",,,,,,"""%%"""
,S_fee1de34,Ах ты! Хватит меня контролировать! А вдруг меня заметили бы???,,,,,,"S ""%%"""
,C_3836538f,"(Я просто представил, как это может выглядеть.)",,,,,,"C ""%%"""
,S_9db6454f,...,,,,,,"S ""%%"""
,S_a768a907,"Ну да, в качестве оружия он не сгодится. Все равно, думаю, стоит его взять.",,,,,,"S ""%%"""
,narrator_133a3ccb,Предмет 'Тентакль' добавлен в инвентарь.,,,,,,"""%%"""
,S_4fb71e0f,(Ты издеваешься? Мне он ничем не может помочь.),,,,,,"S ""%%"""
,C_21cbe4c9,"(Ну как знаешь, я же не настаиваю.)",,,,,,"C ""%%"""
,S_23a1e18e,Нужно вернуться и продолжить искать выход.,,,,,,"S ""%%"""
,S_9f015b39,"Я вижу тень, впереди что-то большое. Сперва мне нужно осмотреться.",,,,,,"S ""%%"""
,S_afe80ce6,"Чувствую, мне тут никак не пройти мимо, придется вернуться и найти другой путь...",,,,,,"S ""%%"""
,narrator_d2ce198b,На пути Сары появился еще один тупик.,,,,,,"""%%"""
,S_747e39cd,Тут еще одна дверь...,,,,,,"S ""%%"""
,S_2838313f,(Тут какая-то дверь... и она закрыта.),,,,,,"S ""%%"""
,S_3d21a59d,"(Интересно, что за ней находится? Возможно тут есть выход?)",,,,,,"S ""%%"""
,S_574f95d9,(Что находится за этой дверью?),,,,,,"S ""%%"""
,C_66e2204d,"(Я не думаю, что тебе туда нужно. Это помещение, в котором рождаются новые зерглинги и прочие зерги.)",,,,,,"C ""%%"""
,S_6742dc73,(!!!),,,,,,"S ""%%"""
,S_b902b639,(Мне лучше покинуть это место как можно скорее.),,,,,,"S ""%%"""
,S_a1261053,"Здесь тупик, нужно вернуться",,,,,,"S ""%%"""
,S_db007b31,"Я вижу тень, впереди что-то большое. Сперва мне нужно осмотреться.",,,,,,"S ""%%"""
,S_e4066142,"Чувствую, мне никак не пройти мимо незамеченной, придется вернуться.",,,,,,"S ""%%"""
,S_dd4f55b0,"Я вижу тень, впереди что-то большое. Сперва мне нужно осмотреться.",,,,,,"S ""%%"""
,S_6a2e095b,"Чувствую, мне никак не пройти мимо незамеченной, придется вернуться.",,,,,,"S ""%%"""
,S_0d636595,"Черт, тупик. Придется вернуться назад.",,,,,,"S ""%%"""
,narrator_32d848a1,Сара молча начала идти обратно.,,,,,,"""%%"""
,S_6295a89e,"Я вижу тень, впереди что-то большое. Сперва мне нужно осмотреться.",,,,,,"S ""%%"""
,S_5d198b5c,"Чувствую, мне никак не пройти мимо незамеченной, придется вернуться.",,,,,,"S ""%%"""
,S_f23003bc,Возможно я смогу его как-то использовать?,,,,,,"S ""%%"""
,S_72270e7d,...,,,,,,"S ""%%"""
,S_0e17dcb7,"(Тут мне этот чертов тентакль не поможет, черт!)",,,,,,"S ""%%"""
,C_7dc11544,"(Но ты же призрак, тем более ты во всеоружии.)",,,,,,"C ""%%"""
,S_deb14f3c,"(Ну, тоже верно... Может быть...)",,,,,,"S ""%%"""
,S_ece1183d,"(Стоп, ты снова издеваешься надо мной???)",,,,,,"S ""%%"""
,C_cc87b451,"(Нет, ты что! В мыслях не было.)",,,,,,"C ""%%"""
,S_ec169a4d,(...),,,,,,"S ""%%"""
,S_a04b8a9d,(Придурок.),,,,,,"S ""%%"""
,S_c5450760,(Это глупая затея... он бесполезен...),,,,,,"S ""%%"""
,narrator_6672eaa0,"Пройдя немного вперед Сара заметила огромное создание. Оно парило в воздухе, как будто следило за чем-то.",,,,,,"""%%"""
,S_9b36d25e,"(Кажется, это надзиратель.)",,,,,,"S ""%%"""
,S_594a791d,(Я могу спросить у Сай'мона по поводу этого летающего существа.),,,,,,"S ""%%"""
,S_dbe18910,"(Сай'мон, что это за существо, это надзиратель?)",,,,,,"S ""%%"""
,C_84ec783d,"(Да, это надзиратель. Небоевая ключевая единица Роя, обладающая большим уровнем псионической силы, что позволяет ему контролировать зергов.)",,,,,,"C ""%%"""
,C_6cbd1dcd,"(Рой использует их для различных задач, начиная от разведки и заканчивая транспортировкой зергов, но главная их цель это управление зергами на поле боя.)",,,,,,"C ""%%"""
,C_f0ae1b0b,(Сами они не представляют никакой угрозы.),,,,,,"C ""%%"""
,S_53b84e1b,(Так вот почему их так много во время нападения зергов.),,,,,,"S ""%%"""
,C_9a3eb951,"(Совершенно верно, их псионические возможности ограничены, из-за этого армии Роя сопровождаются огромным количеством надзирателей.)",,,,,,"C ""%%"""
,C_e599ba60,(Этого достаточно или мне продолжать?),,,,,,"C ""%%"""
,S_330a712b,(Есть еще что-то?),,,,,,"S ""%%"""
,S_c5a1221d,(Я смогу использовать эту информацию против них.),,,,,,"S ""%%"""
,C_fd83fd85,"(Рой почти не изменял их генетический код, они сохранили свой разум и способность действовать по своей воле, хотя их возможности и были серьезно ограничены.)",,,,,,"C ""%%"""
,S_d869eda0,(Как такое может быть? Почему они не сопротивляются Рою?),,,,,,"S ""%%"""
,C_e945ef6a,"Все просто: они уже долгое время скитались по просторам космоса и были на грани вымирания. Их вид назывался Gargantis proximae, они полуразумные космоплавающие гиганты. Они добровольно пришли к Рою и позволили ассимилировать себя для продолжения своего существования как части Роя.)",,,,,,"C ""%%"""
,S_9ce2fcc5,(...),,,,,,"S ""%%"""
,S_63b8f452,(Это ужасно...),,,,,,"S ""%%"""
,C_b5155fdc,"(Повторюсь, они сами хотели этого.)",,,,,,"C ""%%"""
,S_5c2d7b6c,"(У них не оставалось выхода! Если бы у них был выбор — я не думаю, что они согласились бы на такую участь...)",,,,,,"S ""%%"""
,C_41b88ff9,(Рой дал им шанс продлить свое существование и быть частью Роя.),,,,,,"C ""%%"""
,S_1f81dcd1,"(Вам, зергам, этого не понять!)",,,,,,"S ""%%"""
,S_794ad8bb,(Этого вполне достаточно.),,,,,,"S ""%%"""
,C_a4d8cdcf,"(Если он заметит тебя, то уже через мгновения сюда прибудут толпы зергов. Было Бы разумно выбрать другой маршрут.)",,,,,,"C ""%%"""
,narrator_ebe4fc82,"Сара поднималась по длинной лестнице довольно долгое время. Казалось, что та вообще не кончится.",,,,,,"""%%"""
,narrator_13522234,"Но спустя каких-то 10 минут она пришла в то место, куда меньше всего ей хотелось попасть.",,,,,,"""%%"""
,S_7944c6a3,!!!,,,,,,"S ""%%"""
,S_49ac1137,"Черт, это зал, где я впервые увидела владычицу.",,,,,,"S ""%%"""
,narrator_b175741c,"К ее удивлению зал был абсолютно пуст. Саре даже было как-то не по себе от того, что она пребывала в таком огромном помещении совсем одна.",,,,,,"""%%"""
,narrator_aaa932cc,"Это был гигантский зал, настолько большой, что в него бы поместились бы тысячи зергов. По центру помещения находилось еще одно странное существо, Сара никогда ранее не видела ничего подобного.",,,,,,"""%%"""
,narrator_254f5eaf,Но оно никак не реагировало на Сару.,,,,,,"""%%"""
,S_6b3ac7db,(Фуух... Пронесло.),,,,,,"S ""%%"""
,Q_a52b1ac8,"Ну, здравствуй, человек!",,,,,,"Q ""%%"""
,narrator_ec7f4d4c,"По телу Сары прошли мурашки, она резко обернулась назад и увидела там владычицу.",,,,,,"""%%"""
,S_522d794a,Ч-что?!,,,,,,"S ""%%"""
,narrator_433c7d42,"Пока Сара собиралась с мыслями, из под земли повылезали зерги и полностью окружили ее.",,,,,,"""%%"""
,S_1839ee50,"(Черт, все очень плохо!)",,,,,,"S ""%%"""
,S_bf4a14d4,(Сай'мон говорил же мне про это... все это время они были под землей...),,,,,,"S ""%%"""
,Q_e09aead8,"Хаааа-х, знаешь, ты не очень-то и сообразительна как представитель своего вида.",,,,,,"Q ""%%"""
,S_40b78244,Что?!,,,,,,"S ""%%"""
,Q_c99d93b3,Ты слаба и наивна.,,,,,,"Q ""%%"""
,Q_8f527c05,Что ОН нашел в тебе такого??? Мне хочется размазать твои мозги по стенке прямо здесь и сейчас.,,,,,,"Q ""%%"""
,Q_988b7193,"Аааргх!... Но я не могу это сделать, по крайней мере пока. Хотя после того, как ты с треском провалишься, мне представится такая возможность!",,,,,,"Q ""%%"""
,S_df0adba9,Он? О ком ты сейчас говоришь???,,,,,,"S ""%%"""
,Q_aa31aafb,(Молчать!),,,,,,"Q ""%%"""
,narrator_d93c3ee5,"Владычица молниеносно приблизилась к Саре, остановившись за пару метров до нее, и подняла свою руку, будто пытаясь схватить ее за горло. И хотя она не прикасалась к ней, Сара почувствовала, как невидимые тиски смыкаются на ее шее.",,,,,,"""%%"""
,narrator_3bc9a7da,"Сара не могла сказать ни слова, да что слово, ей было сложно дышать.",,,,,,"""%%"""
,S_cbf7ce3d,"(Аааахх, т-тяжело дышать... неужели владычица может использовать псионную силу???)",,,,,,"S ""%%"""
,Q_fc2ffe0c,"Твоя слабость заключается в нерешительности. Рой дал тебе шанс... шанс стать чем-то большим. А ты вместо того, чтобы воспользоваться этим шансом, тратила свои силы на то, чтобы выбраться отсюда.",,,,,,"Q ""%%"""
,Q_b68c71e7,"Может, ты и сильна среди своего вида, но ваша сила не сравнится с той, которую может дать Рой. А ведь я могла бы прямо сейчас сломать тебе шею, как сухой прутик... Может, в следующий раз...",,,,,,"Q ""%%"""
,narrator_0ea8b5c1,"Владычица опустила свою руку, удушающее чувство прошло, тело снова стало подконтрольно Саре и она смогла говорить.",,,,,,"""%%"""
,narrator_66d0ee51,Сара с небольшой одышкой пытается говорить.,,,,,,"""%%"""
,S_5c1c0e74,Ч-что ты такое говоришь? Какой шанс мне дал Рой?,,,,,,"S ""%%"""
,narrator_f67d4da2,"Саре все еще было сложно говорить, но тем не менее она не прекращала.",,,,,,"""%%"""
,S_35b56b95,"Все, что я делаю тут... так это участвую в каких-то извращениях!",,,,,,"S ""%%"""
,Q_418a414d,"Вы, терраны, далеки от таких знаний. Все эти испытания... это только начало... мизерная часть того, что тебе предстоит пройти на пути к чему-то большему.",,,,,,"Q ""%%"""
,Q_c76d48d3,"Но все же я должна признать, что ты на что-то годна. Ты прошла первое испытание и теперь мы можем переходить к следующему.",,,,,,"Q ""%%"""
,S_29df426b,Что? О чем ты говоришь???,,,,,,"S ""%%"""
,Q_dd96d112,"Вы, терраны, по своему удивительные существа. Даже в самых безысходных ситуациях вы продолжаете сопротивляться, не прекращаете бороться! Обладаете силой воли, которая делает вас уникальными! Возможно из-за этого ЕГО взор упал именно на вас.",,,,,,"Q ""%%"""
,Q_c1322605,"Лейтенант Керриган, Рой предлагает тебе возможности, которые вам, терранам, даже не снились.",,,,,,"Q ""%%"""
,Q_ce541f89,"В то время как ты предана своими, брошена на съедение врагам, мы, Рой, можем предоставить тебе силу, которая поможет отомстить этому террану Арктуру Менгску.",,,,,,"Q ""%%"""
,S_7944c6a3_1,!!!,,,,,,"S ""%%"""
,S_97fbb5e6,(Откуда она все это знает?),,,,,,"S ""%%"""
,Q_4283a183,"(Только не говори мне, что ты удивлена. Я с легкостью могу залезть в самые темные уголки твоего подсознания и узнать вещи, о которых даже ты не знаешь.)",,,,,,"Q ""%%"""
,Q_64224de7,"Глупое дитя, запутавшееся в собственных чувствах... Я помогу тебе увидеть. Я дам тебе понять величину той силы!",,,,,,"Q ""%%"""
,narrator_a09afd95,Владычица медленно начала приближаться к Саре. Ее глаза засияли красным светом. В то же время Сара начала чувствовать себя очень странно.,,,,,,"""%%"""
,Q_4fd4d994,"Твой гнев, твоя ненависть... Я чувствую все это... Дааааа... Эти чувства... Они прекрасны.",,,,,,"Q ""%%"""
,S_7acc5655,Ахх... нет... что ты делаешь...,,,,,,"S ""%%"""
,Q_32876d0f,"Не сопротивляйся, это бесполезно... Почувствуй это... ",,,,,,"Q ""%%"""
,S1_ed8cff4b,Убить...,,,,,,"S1 ""%%"""
,S_70e779ee,(Что это за голос.),,,,,,"S ""%%"""
,S1_7c1aec38,Я хочу убить его...,,,,,,"S1 ""%%"""
,Q_b647f82e,Дааа...,,,,,,"Q ""%%"""
,S1_d3ff48bf,Он ответит за всё...,,,,,,"S1 ""%%"""
,S_376de169,"(Ах, черт, моя голова.)",,,,,,"S ""%%"""
,S1_955c1ef5,Они все ответят за это!,,,,,,"S1 ""%%"""
,Q_c3022e59,"Это то, что нужно...",,,,,,"Q ""%%"""
,narrator_1baa3711,После этого глаза владычицы перестали светится и она отошла от Сары.,,,,,,"""%%"""
,narrator_0afc86e6,"Некоторое время после Сара не могла понять, что с ней произошло.",,,,,,"""%%"""
,S_bfd8b419,Ч-что это было??? Что ты сделала со мной?,,,,,,"S ""%%"""
,Q_1b3324bc,"Ничего такого, просто показала тебе твои истинные чувства, не более того. Считай это безвозмездным сеансом психоанализа.",,,,,,"Q ""%%"""
,S_2bcd44a7,"Мне не нужна твоя помощь, я и без тебя смогу покончить с Менгском!",,,,,,"S ""%%"""
,Q_051f81db,"*Вздохнула* Ты же должна была понять, что в одиночку тебе ни за что не справиться с твоим врагом. Кому как не тебе должно это быть понятно? Ты одна, а у него есть армия.",,,,,,"Q ""%%"""
,Q_27c6b187,"Это не тот враг, которого ты сможешь одолеть. Я могу тебе показать.",,,,,,"Q ""%%"""
,narrator_6e931b7b,Глаза владычицы снова засветились красным светом. После чего Сара начала видеть различные видения.,,,,,,"""%%"""
,S_9864c809,Ах... нет... перестань...,,,,,,"S ""%%"""
,Q_f499ce67,"Ты видишь это? За считанные секунды я могу тебе показать тысячи, нет миллионы различных исходов твоей судьбы. И каждый из них заканчивается одним и тем же.",,,,,,"Q ""%%"""
,Q_6925c40a,"Ни в одном из них, где ты отвергла мощь Роя, Менгск не погибает от твоих рук. Я могу продолжить. Я могу показать еще больше.",,,,,,"Q ""%%"""
,narrator_d1628f25,Глаза ее еще сильнее засияли.,,,,,,"""%%"""
,S_5f2fde19,"Ааааххх... нет, хватит...",,,,,,"S ""%%"""
,narrator_0a68a330,"Сара видела различные исходы ее участи. Как ее убивали, предавали, ловили, пытали.",,,,,,"""%%"""
,Q_1eeebd51,Мне нравится вот этот исход.,,,,,,"Q ""%%"""
,narrator_447ac019,"В следующий момент Сара увидела картину, где Менгск величественно сидит на троне, а она валяется перед ним на полу голая, в луже спермы, в кандалах, с затуманенным взглядом, накачанная какой-то психотропной дрянью",,,,,,"""%%"""
,S_d0e4e3ad,Н-нееет... я чувствую все это... почему я это чувствую...,,,,,,"S ""%%"""
,Q_686516ff,"Это еще не худший исход... В некоторых моментах вы, люди, способны на еще более извращенные вещи, нежели делаем мы.",,,,,,"Q ""%%"""
,S_596d319e,Х-хватит это... я не могу на это смотреть...,,,,,,"S ""%%"""
,narrator_88888056,Владычица освободила Сару от видений.,,,,,,"""%%"""
,Q_bd60f2a8,Теперь ты поняла? Тебе не справиться в одиночку.,,,,,,"Q ""%%"""
,S_30670e57,(Н-неужели это правда?.. или это все подлый трюк... Но видения... они выглядели и даже по ощущениям были очень даже настоящими...),,,,,,"S ""%%"""
,narrator_79df20ea,"Еще некоторое время Саре было не по себе, она была в ужасе от того, какие кошмарные вещи происходили с ней. Или могли произойти, или произойдут",,,,,,"""%%"""
,S_915dadcb,З-зачем это тебе...,,,,,,"S ""%%"""
,S_6d87f135,"Обладая такой силой... зачем тебе мое согласие?... тебе, да что там, даже Сай'мону, будет легко заставить меня делать все это...",,,,,,"S ""%%"""
,Q_6e81f5b3,"Я знала, что ты спросишь об этом, но не могу посвятить тебя во все подробности.",,,,,,"Q ""%%"""
,Q_7a0d97fc,Теперь я жду от тебя ответа. И твоя жизнь зависит от этого выбора.,,,,,,"Q ""%%"""
,Q_2d0d257d,"Хочешь ли ты остаться верной людям, которые тебя предали, и продолжать сопротивляться?",,,,,,"Q ""%%"""
,Q_d39ae6c4,"Или же хочешь получить силу, которая даст тебе возможность отомстить этому террану?",,,,,,"Q ""%%"""
,S_598a8c31,"Я никогда не соглашусь на что-то подобное. Получить силу от зергов, своих заклятых врагов? Да я лучше умру!",,,,,,"S ""%%"""
,S_ba049f15,Я не стану инструментом для ваших планов!,,,,,,"S ""%%"""
,Q_a615086d,"Ха-ха-ха-ха! Глупое дитя... Ты действительно думаешь, что можешь нарушить планы Роя?",,,,,,"Q ""%%"""
,Q_f046757e,"Я так хочу увидеть отчаяние в твоих глазах, что расскажу тебе кое-что интересное напоследок.",,,,,,"Q ""%%"""
,Q_4c10fed6,"Даже если эксперимент с тобой не удался, у нас есть еще очень много кандидатов на эту роль, ты далеко не первая. И уж точно не последняя. Для нас получить новый генный материал для экспериментов с псионикой - лишь вопрос времени.",,,,,,"Q ""%%"""
,Q_e9dc372f,"Что для Роя десятки и даже сотни лет? Мы эволюционируем, адаптируемся, растем, развиваемся и становимся сильнее. С каждым днем, с каждой секундой! А ты... Всего лишь пройденный шаг на нашем бесконечном пути.",,,,,,"Q ""%%"""
,Q_5d0a4e14,"Твоя жертва будет напрасной как для тебя самой так и для других терранов. Когда, именно 'когда', а не 'если', мы получим то, что хотим — ни от тебя, ни от всех твоих терранов не останется даже воспоминания!",,,,,,"Q ""%%"""
,S_ce241464,Я призрак и не боюсь умереть!,,,,,,"S ""%%"""
,Q_dbccb81e,Ха-ха-ха-ха-ха-ха!,,,,,,"Q ""%%"""
,Q_5206b0b1,Ха-ха-ха-ха-ха-ха ха-ха-ха-ха-ха-ха!,,,,,,"Q ""%%"""
,Q_19ba67ca,Смерть??? Ты действительно так наивна???,,,,,,"Q ""%%"""
,Q_1c3d4003,"Ты станешь подстилкой, весь Рой будет использовать тебя. А когда будешь уже на грани — я превращу тебя, ты станешь частью Роя и твои муки будут продолжаться.",,,,,,"Q ""%%"""
,Q_27094077,"Ха-ха-ха-ха-ха-ха! Ты будешь молить о смерти, но твои страдания не прекратятся никогда, как и существование самого Роя!",,,,,,"Q ""%%"""
,S_2824f67b,!!!,,,,,,"S ""%%"""
,Q_d06cd894,"Абатур, она в твоем распоряжении!",,,,,,"Q ""%%"""
,narrator_e9c03d04,Вдруг из пола появилось странное создание.,,,,,,"""%%"""
,AB_62936a58,Привести ее в Зал Эволюции.,,,,,,"AB ""%%"""
,narrator_7d912a9d,Сару окружила толпа Зергов.,,,,,,"""%%"""
,narrator_922f6425,THE END,,,,,,"""%%"""
,narrator_3aee21ee,Переношу на стадию до выбора,,,,,,"""%%"""
,S_df4101b2,"Да! Я хочу получить силу, которая поможет мне в этом!",,,,,,"S ""%%"""
,Q_7a3b8567,Отлично. Это было правильное решение.,,,,,,"Q ""%%"""
,S_cc86cec5,"Мне нужна сила, чтобы отомстить этому гаду Менгску!",,,,,,"S ""%%"""
,Q_e7409e83,"(Ты думаешь, что можешь меня одурачить? Не пытайся меня обмануть. Я все чувствую, ты до сих пор пытаешься сопротивляться.)",,,,,,"Q ""%%"""
,Q_a97da942,"Но ладно, в этот раз я закрою на это глаза. Но не пытайся обмануть меня снова.",,,,,,"Q ""%%"""
,narrator_ec72236d,Персонаж запомнит это.,,,,,,"""%%"""
,S_7b69baa5,Что мне нужно делать?,,,,,,"S ""%%"""
,Q_476c5ed0,"Для начала стоит сказать тебе, что обладать такой силой может далеко не каждый. Да, у тебя большой потенциал для использования псионики, не просто так на тебя упал ЕГО взор, но сейчас ты мало что можешь.",,,,,,"Q ""%%"""
,Q_c38f3ce2,"Для этого нужен хороший сосуд и много тренировок, в твоей текущей форме это просто невозможно. Тебя просто разорвет собственная пси-сила. Представь, будто ты пытаешься поднять огромный валун при помощи рычага. Но толкаешь свой конец рычага ты не мышцами, а силой мозга.",,,,,,"Q ""%%"""
,Q_ff29f0c9,"В твоем текущем состоянии ты лишь согнешь рычаг со своей стороны, но когда ты потеряешь концентрацию или просто выдохнешься рычаг выпрямится обратно и размажет твой мозг по черепу изнутри.",,,,,,"Q ""%%"""
,S_ac767b93,"(А вам с Сай’моном неплохо бы воображение потренировать, а то оба только про подъемы тяжестей смогли примеры придумать...)",,,,,,"S ""%%"""
,Q_8f8357f5,"Псионические вспышки, которые были у тебя на протяжении жизни, даже рядом не стоят с тем, что может произойти. Тебе надо развиваться, развивать свой мозг, а он у тебя тратит слишком много ресурсов на откровенную ерунду.",,,,,,"Q ""%%"""
,Q_d80cd12a,"Он слаб и зажат. Нормы морали, принципы, концепция добра и зла...",,,,,,"Q ""%%"""
,Q_5ab3a66e,"Сейчас все это кажется тебе важным и ты держишься за них, словно они для тебя якорь... Вот только каждый якорь - это цепь, а с цепями не бывает свободы.",,,,,,"Q ""%%"""
,Q_01ebf5d5,"Тебе может показаться, что то, что вы делали со Стуковым — лишь прихоти извращенца, но это тот путь, который приведет нас всех к исполнению ЕГО замысла.",,,,,,"Q ""%%"""
,Q_1875146f,"И Стуков стал отличным механизмом, при помощи которого я смогу исполнить ЕГО волю, хоть он и не входит в ЕГО изначальный план. Считай это моей личной импровизацией.",,,,,,"Q ""%%"""
,Q_c922e66c,"Для начала нам нужно избавить тебя от цепей, ты должна раскрепоститься, чтобы твой мозг был более податлив к грядущим изменениям. И поверь опыту тысячелетий непрерывной эволюции зергов - нет ничего лучше для раскрепощения, чем хороший секс.",,,,,,"Q ""%%"""
,S_959f93e5,(!!!),,,,,,"S ""%%"""
,S_57b41552,(Да что же это такое... Почему все сводится к одному... Даже могущество и силу они подают на кончике члена.),,,,,,"S ""%%"""
,Q_20f5e864,"А ещё твой мозг сейчас просто не способен обрабатывать псионическую власть. Он просто лопнет, как мышца, когда ты пытаешься поднять нечто невероятно тяжелое. Это второе препятствие помимо твоих моральных цепей. Ты просто не выдержишь притока гормонов от использования псионики или, наоборот, не сможешь вырабатывать достаточно.",,,,,,"Q ""%%"""
,Q_c975c933,"Так уж устроены живые существа. Любой организм - это фабрика по производству гормонов. А любой мозг - это самый заядлый наркоман по их потреблению. И, как заядлый наркоман, твой мозг сделает все что угодно, лишь бы получить дозу.",,,,,,"Q ""%%"""
,Q_0802e3e5,"Адреналин, серотонин, дофамин - ради них кто-то идет охотиться на хищников, крупнее его самого, или прыгает через пропасть с разбега, или нажирается забродивших плодов растений.",,,,,,"Q ""%%"""
,Q_b47acada,"А сколько труда тратится на то, чтобы выделить эти гормоны в концентрированном виде, чтобы потом проглотить, выпить, вдохнуть, втереть в слизистую или даже вколоть в организм?",,,,,,"Q ""%%"""
,Q_cc3d7722,"Ты думаешь, вы, терраны, одни такие? Да любая углеродная форма жизни живет по одним и тем же законам. Разница лишь в формулах и способах употребления.",,,,,,"Q ""%%"""
,Q_858c26b5,"Мы, конечно, можем просто постоянно накачивать тебя гормонами, чтобы ускорить этот процесс. Вот только твой мозг от таких закачек превратится в серую кашу и ты станешь только слюни пускать и гадить под себя.",,,,,,"Q ""%%"""
,Q_e4189ac9,"Так что в долгосрочной перспективе нам нужно научить твой организм самому вырабатывать нужные гормоны в достаточном количестве. И, как я уже сказала, лучший способ для этого — секс.",,,,,,"Q ""%%"""
,S_1bf874e3,...,,,,,,"S ""%%"""
,S_8ee14905,Мне это все не нравится... ,,,,,,"S ""%%"""
,Q_443aa430,"Да признайся наконец, хотя бы себе. Тебе это даже нравится. Немного... ",,,,,,"Q ""%%"""
,S_70c7692b,Чуть-чуть...,,,,,,"S ""%%"""
,Q_e6c1b4fd,"Я знаю о твоих успехах в тренировках со Стуковым, он проделал хорошую работу. И я ЗНАЮ, как ты на все это реагировала. Зерно в тебе есть... Но этого совсем недостаточно. Ты все еще сопротивляешься, а мы только начали.",,,,,,"Q ""%%"""
,Q_095c2d05,"Тебе нужно будет продолжать занятия со Стуковым, и в этот раз ты должна отдаваться полностью. Также тебя ждут новые тренировки. Чтобы Рой принял тебя, ты должна принять Рой.",,,,,,"Q ""%%"""
,Q_77aa4fef,"(Иногда даже физически, хе-хе)",,,,,,"Q ""%%"""
,S_fa438c53,Тренировки...,,,,,,"S ""%%"""
,Q_c15a5c48,"Испытания, тренировки — можешь называть это как тебе угодно.",,,,,,"Q ""%%"""
,Q_c237c6d5,"Я буду пристально следить за твоим прогрессом, и когда решу, что ты готова, мы перейдем к следующей ступени твоей подготовки. Будет сложно, но ОН считает, что ты справишься. ",,,,,,"Q ""%%"""
,S_1688b929,"(Мне когда-нибудь объяснят, кто этот ОН?)",,,,,,"S ""%%"""
,Q_fe928604,"Когда-нибудь да. Но не раньше, чем ты будешь готова. Сейчас тебе это знать ни к чему. Лучше сфокусируйся на своей цели — обрести могущество и силу, чтобы поквитаться с Менгском.",,,,,,"Q ""%%"""
,Q_974d4eaf,"С этим разобрались, теперь ты можешь получить ответы на свои вопросы.",,,,,,"Q ""%%"""
,S_00408cf6,"Прости за нескромный вопрос, но... Что ты такое? Я не встречала зергов, подобных тебе.",,,,,,"S ""%%"""
,Q_1eb286a6,"И не встретишь. Я уникальная в своем роде. Впрочем, это долгая история",,,,,,"Q ""%%"""
,S_8de0d950,Да мы вроде никуда не торопимся.,,,,,,"S ""%%"""
,Q_8720e080,"Хах, а ты любопытная. Ладно, думаю, я могу тебе рассказать.",,,,,,"Q ""%%"""
,Q_b4f9e32e,Тогда начну немного издалека...,,,,,,"Q ""%%"""
,Q_0285f20a,"Как ты, возможно, догадываешься, в космосе бессчетное множество планет. И многие из них вполне обитаемы.",,,,,,"Q ""%%"""
