location,source,target,ID,fuzzy,context,translator_comments,developer_comments,gametemplate
,S1_dd678ab5,"(Он почти готов... Еще немного, хи-хи, и я восполню свои силы сполна.)",,,,,,"S1 ""%%"""
,narrator_cf7c3335,"Зерглинг наращивал темп по мере своего приближения к разрядке, иногда издавая сдавленный рык.",,,,,,"""%%"""
,Z_3b7bb5a1,*Скирн-скрин-скрин!*,,,,,,"Z ""%%"""
,Z_5ac6b362,(Осеменить самку! Осеменить!!!),,,,,,"Z ""%%"""
,narrator_5ff06f76_1,*Хлюп* *Хлюп* *Хлюп*,,,,,,"""%%"""
,narrator_bd7404f1,"Девушка двигалась навстречу зергу, меняя угол проникновения, чтобы он мог доставать еще глубже, не желая отпуская его из своей тугой задницы.",,,,,,"""%%"""
,S1_0b595486,"Ммм... Да, он определенно готов, член такой твердый... Еще чуть-чуть...",,,,,,"S1 ""%%"""
,Z_80bfb9de,ГРАААА!!!,,,,,,"Z ""%%"""
,S1_7f94e8d3,"Надеюсь, этот раз будет такой же, как и прошлый! Я не успокоюсь, пока не осушу тебя полностью! Наполни меня как следует!",,,,,,"S1 ""%%"""
,S1_8a7213b0,{size=+10}Осемени мою попку!{/size},,,,,,"S1 ""%%"""
,S1_cda27317,"(Упс... хи-хи, что это я такое говорю... Этот малыш странно на меня влияет, я становлюсь похожа на подростка, ах...)",,,,,,"S1 ""%%"""
,narrator_d46bc2e1,"Королева Клинков сама не ожидала, что станет выкрикивать такие бессмысленные фразочки, но она была заведена не на шутку.",,,,,,"""%%"""
,Z_efa1b4d9_2,*Скиир!*,,,,,,"Z ""%%"""
,Z_b181a3bc,(ОСЕМЕНИТЬ!!!),,,,,,"Z ""%%"""
,S1_99901610,Смогла бы Сара сделать вот так?,,,,,,"S1 ""%%"""
,Z_487775e4,ГРАААА!!!,,,,,,"Z ""%%"""
,narrator_501228c4,"Королева Клинков сжала член зерглинга в себе, доводя его до пика.",,,,,,"""%%"""
,S1_918e7410,Ммммм ~♥!,,,,,,"S1 ""%%"""
,S1_b8a84e5e,"Она плохая самка... очень плохая, совсем не заботится о малыше!",,,,,,"S1 ""%%"""
,Z_81e0b202,*СКИИР!*,,,,,,"Z ""%%"""
,Z_fc75c8aa,*СКИИИИР!!!*,,,,,,"Z ""%%"""
,Z_ad7b06f7,*СКИИИИИИР!!!*,,,,,,"Z ""%%"""
,S1_31a549a9,"Ах! Моя попка, как давно ее ничего не заполняло! Это совсем нельзя ни с чем сравнить!",,,,,,"S1 ""%%"""
,S1_aa7e0df1,(Это намного лучше! Я чувствую себя такой полной...),,,,,,"S1 ""%%"""
,S1_d771dd7b,"Не переживай, этот ротик тоже довольно похотливый, он выпьет все до последней капли!",,,,,,"S1 ""%%"""
,narrator_0508eac5,"Девушка продолжала сжимать в себе зерглинга, жадно поглощая всю его сперму.",,,,,,"""%%"""
,narrator_5ff06f76_2,*Хлюп* *Хлюп* *Хлюп*,,,,,,"""%%"""
,Z_17a08d7b_3,*Скрииии...*,,,,,,"Z ""%%"""
,S1_0cedbdfb,"(Он кончил второй раз, но спермы ничуть не меньше... Сколько ее в нем?)",,,,,,"S1 ""%%"""
,S1_5695459d,"(Мне нужна вся, хи-хи.)",,,,,,"S1 ""%%"""
,narrator_5ff06f76_3,*Хлюп* *Хлюп* *Хлюп*,,,,,,"""%%"""
,narrator_0f4a071b,"Член зерглинга с трудом выскользнул из Королевы Клинков, наполнив ее доверху.",,,,,,"""%%"""
,S1_51b07d5c,Ах... не покидай попку так рано!!!,,,,,,"S1 ""%%"""
,Z_2b1ab113,*Скирн-скрин-скрин...*,,,,,,"Z ""%%"""
,S1_406a89f6,"Ах... нет ничего лучше подержать его подольше после того, как спустил все до конца...",,,,,,"S1 ""%%"""
,Z_87f1184e,(Самка довольна. Спать...),,,,,,"Z ""%%"""
,Z_44ac4d73,А-а-а-а-а-а-а-ах...,,,,,,"Z ""%%"""
,S1_dfe956a8,А? Что?,,,,,,"S1 ""%%"""
,narrator_3bdf0f56,"Зерглинг, издав издыхающий стон, просто рухнул на пол. Видимо, он выкладывался из последних сил, которых у него не осталось Сразу же начал сопеть во все дыры.",,,,,,"""%%"""
,S1_e1bb9d9a,Этот малыш совсем не жалел себя.,,,,,,"S1 ""%%"""
,S1_cdb4df34,Бог мой... он действительно странный.,,,,,,"S1 ""%%"""
,S1_02bb9a57,Но... мне он так кое-кого напоминает... хи-хи.,,,,,,"S1 ""%%"""
,S1_5f2db338,Особенно когда так сопит...,,,,,,"S1 ""%%"""
,narrator_b3eb49b8,"Еще какое то время девушка просто продолжала смотреть на зерглинга, после чего, используя телекинез, перетащила его на свое место, отдавая ему должное за проделанную сладкую работу.",,,,,,"""%%"""
,S1_28986e04,"Прелестно... Мои силы восстановились даже больше, чем я ожидала...",,,,,,"S1 ""%%"""
,S1_483bc685,Отлично. Чем бы мне сейчас заняться? У меня так много возможностей!,,,,,,"S1 ""%%"""
,narrator_d4992c75,"Королева Клинков подошла к трону, который возвела Сара, и стала внимательно его осматривать.",,,,,,"""%%"""
,S1_306c8d74,"Хм... а это совсем не похоже на нее, неужели она...",,,,,,"S1 ""%%"""
,narrator_2fbcaf1a,"На лице Королевы появилась довольная улыбка. Она не была связана с восстановлением сил, что же послужило этому? Могла знать только она одна.",,,,,,"""%%"""
,S1_2ad742b0,"Отлично, тогда у нас еще есть шансы.",,,,,,"S1 ""%%"""
,centered_127bfa70,"Внимание! Управление за Королеву Клинков находится в бета-режиме и не завершено, функционал будет добавлен в будущем.",,,,,,"centered ""%%"""
,centered_162a3f5f,"Но на этом не конец, в данной версии существует несколько сцен, начать которые можно только в форме КК.",,,,,,"centered ""%%"""
,centered_a9139c64,"Сейчас вы можете покинуть форму когда угодно, так же как и зайти. Но в будущем с высвобождением формы КК будет целая механика.",,,,,,"centered ""%%"""
,centered_612815d4,Спасибо за понимание и приятной игры!,,,,,,"centered ""%%"""
