location,source,target,ID,fuzzy,context,translator_comments,developer_comments,gametemplate
,C_a2a8992a,"(К тому, что у меня есть доступ к твоему гиппокампу, что открывает больший простор для изучения всех твоих знаний. То, что делал с тобой Абатур, пытались в той или иной мере повторить люди в прошлом, но, по моим догадкам из твоих знаний, люди становились после этого сродни растениям.)",,,,,,"C ""%%"""
,C_fbd2dd7b,"(Меня больше удивляет подход Абатура к развитию твоей пси-силы. К твоему сожалению, мозг - не мышца, которую можно просто накачать, используя упражнения, или нарастить с помощью препаратов.",,,,,,"C ""%%"""
,C_e42b8d0f,"(Каждый участок твоего мозга отвечает не за одно действие, а за несколько. Хотя даже если мы возьмем в учет всего одно действие на отдел, то в сочетании будет образовываться новое действие.)",,,,,,"C ""%%"""
,S_8ec6ead7_2,...,,,,,,"S ""%%"""
,C_b2d9eb23,"(Всего 5 отделов мозга. С помощью элементарной теории вероятности можно вычислить, что твой мозг обладал бы 26 действиями. Хочешь сказать, что это мало? Но тебе стоит учитывать то, что твой гипоталамус отвечает сразу за 6 действий. А это одна из самых маленьких частей твоего мозга.)",,,,,,"C ""%%"""
,S_2a95c84d,......,,,,,,"S ""%%"""
,C_132b819e,"(Я вот к чему веду. Тебе можно было бы просто ввести нужное количество эндорфинов. Но за таким простым на первый взгляд состоянием, как возбуждение, стоит сложный химический процесс. Твой мозг формирует образ из того, что заставляет тебя возбуждаться в реальности и в фантазиях.)",,,,,,"C ""%%"""
,C_16845553,"(Этот образ закрепляется в лобной коре, а она в свою очередь отзывается на этот сигнал. Далее в ход идет лимбическая система, которая передает сигнал в орбифронтальную кору. Так твой мозг вырабатывает достаточное количество гормонов и стимуляции для отделов, чтобы ты чувствовала возбуждение, граничащее с эйфорией.)",,,,,,"C ""%%"""
,S_d37f3a03,.........,,,,,,"S ""%%"""
,C_16077eae,"(Но ты только задумайся, как этого достиг Абатур стимуляцией извне! Он разработал удивительную жидкость, которая при контакте с твоей кожей вызывала правильный отклик у твоей лобной доли, которая проецирует правильный образ из кратковременной памяти.",,,,,,"C ""%%"""
,C_e937761d,"(И вот самое интересное! Тут в ход идет тот самый шлем, который был на тебе не только для красоты. Он правильно передавал импульсы по ранее названным частям мозга, чтобы твой мозг самостоятельно вырабатывал нужное количество эндорфинов. Я представить себе не могу, как он до этого додумался.)",,,,,,"C ""%%"""
,S_576470f3,............,,,,,,"S ""%%"""
,C_56cd25d3,"(Ведь обычная дрочка не позволяет правильно тренировать мозг для использования пси-силы. Иначе бы миром правили пси проститутки... Ужасно, конечно, но я не об этом. Здесь весь смысл в том, чтобы правильно тренировать весь мозг, а не одну его часть.)",,,,,,"C ""%%"""
,C_f324b08a,"(Это отличается от простой тренировки памяти или доведения чего-то до автоматизма. Это тяжелый физико-химический процесс, который не каждому под силу реализовать с самим собой, не то что над кем-то другим! Понимаешь?)",,,,,,"C ""%%"""
,S_2f93580c,САЙ'МОН!,,,,,,"S ""%%"""
,C_d32dad37,(Что???),,,,,,"C ""%%"""
,S_28d131ea,"Я почти ни черта не поняла из сказанного тобою, у меня еще голова плохо соображает после испытанного!",,,,,,"S ""%%"""
,C_5ec7d478,"(Ну и в чем тогда был смысл спрашивать у Абатура, что он собрался с тобой делать...)",,,,,,"C ""%%"""
,S_1cbbf0e7,Но ты мог объяснить проще.,,,,,,"S ""%%"""
,C_e1f657db,"(Куда уже проще? Хорошо хоть меня не вырубили в этот раз. Из нас двоих кто-то должен понимать, что происходит.)",,,,,,"C ""%%"""
,S_30b8648a,"Лучше бы ты брал пример с Абатура и молчал вместо того, чтобы умничать.",,,,,,"S ""%%"""
,C_86906943,"(Я просто хотел сказать, что он гений!)",,,,,,"C ""%%"""
,S_eb96041d,Вы еще потрахайтесь...,,,,,,"S ""%%"""
,C_db900ccb,(Я не против.),,,,,,"C ""%%"""
,S_53cf315f,"Надеюсь, ты сейчас шутишь!",,,,,,"S ""%%"""
,S_87327621,"Сай'мон, скажи, что ты шутишь!",,,,,,"S ""%%"""
,S_dbef5b2c,Сайм'он!,,,,,,"S ""%%"""
,S_f37b6e46,"Почему Стуков не приходит, как в прошлый раз?",,,,,,"S ""%%"""
,C_5caa3191,"(Может, он хочет, чтобы ты сама призналась в том, что хочешь потянуть свои тренировки?)",,,,,,"C ""%%"""
,S_6eb50685,"Потянуть тренировки? Какую глупость ты придумал, Сай'мон.",,,,,,"S ""%%"""
,C_8cb8603d,"(Да-да, ты, конечно же, была очень занята и просто забыла.)",,,,,,"C ""%%"""
,S_79f979f8,"Вот именно! Голова была забита совсем другим, хи-хи.",,,,,,"S ""%%"""
,S_b02c9e7b,"Но ты хочешь сказать, что я сама должна позвать его?",,,,,,"S ""%%"""
,C_aeb712fc,"(Ага, но не думаю, что он будет в восторге от того, что ему придется перенести проверку.)",,,,,,"C ""%%"""
,S_e191b855,"Хах, ничего страшного. Он все равно найдет, где задействовать свою руку.",,,,,,"S ""%%"""
,A_1dbbcaab,Все же решила признаться?,,,,,,"A ""%%"""
,S_c4c9c5ba,"Говоришь так, будто это какая-то трагедия. Всего лишь пропустила день, может... несколько?",,,,,,"S ""%%"""
,A_1dd928c6,Ты делаешь это уже не первый раз. Неужели наказание не было достаточно поучительным?,,,,,,"A ""%%"""
,S_eddd7d24,"А может быть, оно было настолько поучительным, что я решила его повторить?",,,,,,"S ""%%"""
,A_bf739e65,"Если бы ты не тормозила процесс тренировок, я бы даже похвалил тебя за такое рвение.",,,,,,"A ""%%"""
,A_3df23f5a,"Мне казалось, что ты с первого раза поняла: пропускать тренировки - плохая идея.",,,,,,"A ""%%"""
,S_dd521172,"Но я делаю успехи! Разве это не значит, что все хорошо?",,,,,,"S ""%%"""
,A_f188584e,"Если ты забросишь тренировки один раз, то обязательно сделаешь это еще раз. И не сможешь больше хвастаться своим прогрессом.",,,,,,"A ""%%"""
,S_ad0f2d1f,Ты преувеличиваешь...,,,,,,"S ""%%"""
,A_bff4a424,"Сейчас я очень серьезен. Твой счетчик обнуляется, начиная с этого дня. Если уж так сильно хочешь натренировать свои кисти и пальцы, то у тебя будет отличная возможность.",,,,,,"A ""%%"""
,S_eef618a3,"Давай будем честны, это не очень похоже на наказание.",,,,,,"S ""%%"""
,A_f332574e,"Просто я отыграюсь на проверке, хе-хе.",,,,,,"A ""%%"""
,S_4b4efe74,"Но... Может, мы сможем повторить сделку? Знаешь, лучше получить новый опыт, а не повторять рутину, а?",,,,,,"S ""%%"""
,A_950fc1c8,"Ха-ха, думаешь, что сможешь избежать еще одной недели?",,,,,,"A ""%%"""
,S_89b10fe6,Попробовать стоило...,,,,,,"S ""%%"""
,S_96461d8c,Ты слишком жесток... Почему нельзя просто закрыть на это глаза?,,,,,,"S ""%%"""
,A_16d53caf,Я для тебя же стараюсь. Это только в твоих интересах.,,,,,,"A ""%%"""
,S_5cc3dd11,И как же я раньше жила без ежедневной дрочки?,,,,,,"S ""%%"""
,A_86f93d7a,Очень грустно и неудовлетворенно.,,,,,,"A ""%%"""
,S_0d4c1045,...,,,,,,"S ""%%"""
,A_fa195e23,"Раньше ты и не сильно старалась развивать свои способности. Теперь у тебя другие приоритеты, поэтому не пропускай.",,,,,,"A ""%%"""
,A_1b955812,"Жду твоего доклада на следующей неделе. И, конечно же, проверки, хе-хе.",,,,,,"A ""%%"""
,S_39bda862,"Тебе лишь бы проверять, извращенец...",,,,,,"S ""%%"""
,narrator_fe496250,Дрочильник обновлен: осталось {color=#718c3e}[counter_fap_day_last]{/color} дней.,,,,,,"""%%"""
,S_a7097144,"Поверить не могу, что прошла еще одна неделя...",,,,,,"S ""%%"""
,S_41c7aab0,"И снова придется обо всем докладывать Стукову, хи-хи.",,,,,,"S ""%%"""
,S_acca8f86,"Но что-то мне подсказывает, что он решит устроить проверку после доклада незамедлительно. Может, сразу стоит переодеться?",,,,,,"S ""%%"""
,S_103abfe2,"Да, так и сделаю!",,,,,,"S ""%%"""
,A_720598d1,"Ого, ты выглядишь еще счастливее, чем в прошлый раз. Неужели получилось удвоить свои достижения?",,,,,,"A ""%%"""
,S_2b1165b8,"Конечно, а ты во мне сомневался? Новая техника все же дает о себе знать.",,,,,,"S ""%%"""
,A_65f569cc,"Ты все же решила повторить технику такого извращенца, как я? Разве это не делает тебя извращенкой?",,,,,,"A ""%%"""
,S_4cc522ea,...,,,,,,"S ""%%"""
,S_1f5a9f34,"Кажется, я делаю вещи и похуже, чем эти, чтобы меня можно было назвать извращенкой.",,,,,,"S ""%%"""
,A_740747bf,"Рад, что ты это признаешь и принимаешь, но это никак не избавит тебя от доклада.",,,,,,"A ""%%"""
,S_46976549,Серьезно?,,,,,,"S ""%%"""
,A_ff4edd4f,Конечно.,,,,,,"A ""%%"""
,S_7d900cc4,Но все ведь повторяется из раза в раз.,,,,,,"S ""%%"""
,S_85b1259e,Изменяются только детали!,,,,,,"S ""%%"""
,S_918a4570,"(Ага, так просто я тебе все рассказала...)",,,,,,"S ""%%"""
,A_29ec0625,Вот об этих деталях я бы и хотел послушать.,,,,,,"A ""%%"""
,A_18b4343d,"Пользовалась ли ты журналом, например?",,,,,,"A ""%%"""
,S_697d021b,Пользовалась.,,,,,,"S ""%%"""
,A_99432844,"И это все, что ты хочешь мне сказать?",,,,,,"A ""%%"""
,S_5685e951,"Ты сказал, о чем хочешь услышать. Я ответила.",,,,,,"S ""%%"""
,A_e581a78f,Мне из тебя по слову вытягивать информацию?,,,,,,"A ""%%"""
,S_46b7ba3e,Ну... Мы можем мирно разойтись.,,,,,,"S ""%%"""
,A_0b944115,Исключено.,,,,,,"A ""%%"""
,narrator_a6d1b7d7,Стуков недовольно посмотрел на Сару.,,,,,,"""%%"""
,S_f7172fe1,"Хорошо. Да, я пользовалась твоим журналом. Он очень мне помог... Снова.",,,,,,"S ""%%"""
,A_d61a9fdc,Во-о-от... Это уже намного лучше.,,,,,,"A ""%%"""
,S_18f218ce,И еще мне очень пригодились новые знания после твоей проверки. Можешь потешить свое самолюбие.,,,,,,"S ""%%"""
,A_25378c64,"Хе-хе-хе, мне незачем это делать. И так знаю, что я мастер в этом деле.",,,,,,"A ""%%"""
,S_340a8f7f,"(Ну да, ну да...)",,,,,,"S ""%%"""
,S_77fa20f4,Кстати!,,,,,,"S ""%%"""
,S_5bdb3d60,Я все еще помню про другие выпуски. Почему ты до сих пор не показал их мне?,,,,,,"S ""%%"""
,A_92e5f53d,"Тебе мало тех членов, которые у тебя уже есть? Какая же ты ненасытная, Сара.",,,,,,"A ""%%"""
,A_d7d1e03c,"Но, может быть в следующий раз я подкину тебе новый выпуск, если сейчас ты расскажешь о том, что ты делала с собой перед сном.",,,,,,"A ""%%"""
,A_a5e4f433,Ты снова фантазировала обо мне?,,,,,,"A ""%%"""
,S_24d32812,"Конечно, я фантазировала о тебе! Мне же нужно было вспомнить, как ты проверял мою киску.",,,,,,"S ""%%"""
,A_5e1c9ba0,"Не притворяйся, можешь честно признать, что я завожу тебя одним своим видом. В этом нет ничего страшного.",,,,,,"A ""%%"""
,S_240b01ad,(Зря я его похвалила...),,,,,,"S ""%%"""
,S_4ea229d0,"Может быть, твой вид меня и возбуждает, но только до тех пор, пока ты не начинаешь разговаривать.",,,,,,"S ""%%"""
,S_3906e6fc,"(Хм... Может быть, из него бы вышла очень даже хорошая секс-игрушка. Жаль, что это только фантазии.)",,,,,,"S ""%%"""
,A_ac6310a9,"А меня вот очень даже заводит то, как ты пытаешься дерзить, хе-хе.",,,,,,"A ""%%"""
,S_84f037fb,"(Есть хоть что-то, что его не заводит?...)",,,,,,"S ""%%"""
,A_56974407,Именно поэтому мы проведем проверку прямо сейчас.,,,,,,"A ""%%"""
,S_7ca16c5d,"(Так и знала! Это стоило предположить, но пусть не надеется, что я дам ему об этом знать.)",,,,,,"S ""%%"""
,S_0ccf99cf,Что?,,,,,,"S ""%%"""
,A_8da01042,"Раз уж ты так в себе уверена, что можешь позволить себе шутить. То проверка для тебя не составит труда, разве не так?",,,,,,"A ""%%"""
,S_41ac901f,Неужели у тебя нет других важных дел? Мы можем перенести проверку на следующий день...,,,,,,"S ""%%"""
,A_68c5644e,"У меня нет дел важнее, чем твоя подготовка. Так что я очень даже за то, чтобы провести все сегодня.",,,,,,"A ""%%"""
,S_577346f3,"А если мы сделаем вид, что я ничего не говорила?",,,,,,"S ""%%"""
,A_cc84ec96,"Это не имеет смысла. Я все равно планировал как следует проверить твою киску именно сегодня, хе-хе.",,,,,,"A ""%%"""
,S_e524ba4a,Это уже мало похоже на проверку. Ты просто исполняешь свои извращенские желания.,,,,,,"S ""%%"""
,A_bb125a5a,"Не говори глупости. Никто не запрещает получать удовольствие от процесса, выполняя очень важную работу.",,,,,,"A ""%%"""
,S_53ad4bc9,"Да-да, очень важная работа.",,,,,,"S ""%%"""
,A_ff77dbed,"Когда ты достигнешь больших результатов в использовании пси-силы, тогда ты поймешь, что мои тренировки были о-очень важной работой. Еще спасибо мне скажешь, хе-хе.",,,,,,"A ""%%"""
,narrator_824ac5b6,"В конце дня Лиззара предложила Саре принять душ, чтобы поддержать личную гигиену, которая в какой-то мере отсутствовала в заключении.",,,,,,"""%%"""
,S_80ca13ed,Этот день был слишком тяжелым...,,,,,,"S ""%%"""
,S_6805d4a9,"А ведь утром я даже догадаться не могла, что все обернется так.",,,,,,"S ""%%"""
,S_ac2348ac,Но это ведь не плохо.,,,,,,"S ""%%"""
,S_d58305b7,"Нам просто нужно принять душ, Сара. Все образуется, это только начало...",,,,,,"S ""%%"""
,S_4d1c9b4c,"Просто смоем этот тяжелый день и отдохнем. Звучит бредово, но сейчас мне это нужно как никогда.",,,,,,"S ""%%"""
,narrator_0b9f133c,"Душ протоссов выглядел совсем не так, как Сара себе представляла. Долгое нахождение в плену у зергов не могло не оставить свои следы, поэтому обычный прием душа казался ей странным.",,,,,,"""%%"""
,S_8ba79f53,"Странно просто принимать душ, а если учесть, что протоссы еще и используют его по другому назначению... Жизнь не перестает удивлять.",,,,,,"S ""%%"""
,narrator_fcbf5bc1,"Сара зашла в кабинку, разглядывая ее устройство изнутри. Ненасыщенные золотые и голубые оттенки были приятны глазу, но совсем не помогали расслабиться.",,,,,,"""%%"""
,S_54499b21,"К этому просто стоит привыкнуть. Снова обычная жизнь, как я и хотела.",,,,,,"S ""%%"""
,narrator_41396e3b,"Из-за тяжелой головы, забитой внезапными проблемами, Сара скатилась на пол.",,,,,,"""%%"""
,narrator_d7cdcc86,Вода медленно стала стекать по голове и телу Сары.,,,,,,"""%%"""
,S_0754fb4a,"Хах, а я и не заметила, как успела соскучиться по обычной воде. Это намного приятнее, чем в моих воспоминаниях. Помогает думать о чем-то более оптимистичном.",,,,,,"S ""%%"""
,S_63d10c5b,Хм...,,,,,,"S ""%%"""
,S_2e9a2262,"Может быть, все не так уж и плохо?... Но почему тогда так неприятно на душе?",,,,,,"S ""%%"""
,narrator_e5e0464e,"Сара проводила ладонями по оголенным участкам кожи, пытаясь ментально снять всю ту грязь, что скопилась на ней за все это время, но у нее ничего не получалось.",,,,,,"""%%"""
,S_94461e0c,"Сара, ты не сделала ничего плохого. Просто стокгольмский синдром. Забудь!",,,,,,"S ""%%"""
,S_016577c6,Арг... Нельзя просто так взять и забыть.,,,,,,"S ""%%"""
,S_a4b288ec,Чувствовать все это так отягощающие. Если бы можно было закрыть глаза и ни о чем не думать. Или... Думать о чем-то приятном?,,,,,,"S ""%%"""
,narrator_c1562cd5,"Рука Сары случайно прошлась по ее промежности, вызывая все воспоминания, связанные с этим приятным чувством.",,,,,,"""%%"""
,S_e108aeef,"Может быть, стоит сделать это сейчас? Думаю... Это освежит мои мысли?",,,,,,"S ""%%"""
,S_0fc94cd9,"Хотя хуже все равно уже не будет, хах.",,,,,,"S ""%%"""
,narrator_40ce8169,Пальцы Сары легко поглаживали клитор.,,,,,,"""%%"""
,S_2f7281d8,(Ммм... С водой это делать в разы проще. Даже не нужно возбуждаться.),,,,,,"S ""%%"""
,S_17448bb4,(Но чего-то не хватает...),,,,,,"S ""%%"""
,narrator_56768fc5,"Сколько бы Сара ни работала рукой, приятные ощущения внизу живота не просыпались.",,,,,,"""%%"""
,S_f18b2709,"(Может быть, поменять позу?)",,,,,,"S ""%%"""
,narrator_643a0acc,"Сколько бы Сара не пыталась выгибаться в разные стороны, ее тело никак не реагировала на ласки.",,,,,,"""%%"""
,S_8111d4dd,(Ну же! Сейчас мне это так необходимо.),,,,,,"S ""%%"""
,S_c20a63d0,"(Хм, Сай'мон что-то упоминал про образы, когда мы говорили о возбуждении.)",,,,,,"S ""%%"""
,narrator_2fd6f9e6,"Сара положила вторую руку на киску, пытаясь расставить ноги максимально удобно.",,,,,,"""%%"""
,S_8e88fd61,(Что же представить?... Стукова? Нет-нет-нет... Не сегодня и даже не завтра. Стоит забыть об этом старом спермотоксикознике.),,,,,,"S ""%%"""
,S_122bb956,"(Можно ведь и самой себе придумать идеальный член, который мог бы удовлетворить во всех аспектах.)",,,,,,"S ""%%"""
,narrator_10e7ac89,"Воображение Сары стало создавать идеальный член для девушки, выбирая лучшие качества у тех, что Сара успела увидеть в жизни и из журнала Стукова.",,,,,,"""%%"""
,S_8630cd95,(Ох.... Этот достаточно неплох.),,,,,,"S ""%%"""
,narrator_c2840943,"Сара добавляла ему новые детали, начиная ласкать свою киску.",,,,,,"""%%"""
,S_9f8214ef,"(А... Он очень даже хорош, хи-хи.)",,,,,,"S ""%%"""
,narrator_a92f2dd6,"Сара активно двигала руками, пытаясь как можно больше задевать свои затвердевшие соски.",,,,,,"""%%"""
,S_8f01b39c,"(Это сейчас как раз то, что нужно, ммм. Теперь прохладная вода только обостряет эти ощущения.)",,,,,,"S ""%%"""
,S_ac8700a4,"(Правда, делать это без постороннего голоса в голове непривычно. Может, стоит добавить звуковое сопровождение?)",,,,,,"S ""%%"""
,S_7e151ce5,(Ах... Ммм.),,,,,,"S ""%%"""
,S_65c75cab,(...),,,,,,"S ""%%"""
,S_224951e8,"(Звучит так странно, но, кажется, это работает? )",,,,,,"S ""%%"""
,narrator_bdfab9d4,"Постепенно стоны из воображения Сары перешли в реальную жизнь. Сначала Сара пыталась прикрыть свой рот, чтобы быть потише, но с нарастанием возбуждения ее киска хотела большего.",,,,,,"""%%"""
,S_b9a21777,Аааарх... Еще!,,,,,,"S ""%%"""
,narrator_db9ce744,"Сара заполняла себя пальцами, но это все равно было не тем, что требовало ее тело. Ей не хватало чувства заполненности, чтобы достичь оргазма, она не могла достичь его только с помощью рук.",,,,,,"""%%"""
,S_6a3a2110,"(Черт, здесь нет ничего подходящего... Чего-то достаточно большого, мммм.)",,,,,,"S ""%%"""
,narrator_fdb5d5be,"На противоположной стороне что-то сверкнуло, привлекая к себе внимание. Там находился голубоватый кристалл, который время от времени сверкал, обращая взгляд Сары на себя.",,,,,,"""%%"""
,S_02c50ca0,(Ахх... Кристал?),,,,,,"S ""%%"""
,S_e7059858,(Оооо нет. Это точно не подходит для наших развлечений... хотя.,,,,,,"S ""%%"""
,S_e9e8f041,(Ну уж нет.),,,,,,"S ""%%"""
,S_7ad92394,(Но что это штука делает?),,,,,,"S ""%%"""
,narrator_eddd3f74,"На физические воздействия кристал никак не отзывался, вынуждая Сару расстроенно вернуться на пол.",,,,,,"""%%"""
,S_d952dfda,"(Точно! Это же приспособление протоссов, значит, обычные действия на него не работают.)",,,,,,"S ""%%"""
,S_eca951e1,(Тогда нужно попробовать вот так...),,,,,,"S ""%%"""
,narrator_624e46b1,"Сара сосредоточила все свои пси-силы на кристалле, заставляя его на мгновенье стать ярче.",,,,,,"""%%"""
,S_3064f52b,И? Это все?,,,,,,"S ""%%"""
,narrator_cedd9096,"Сара разочарованно вздохнула, откидывая голову назад. Когда она открыла глаза, перед ней предстала странная голограмма.",,,,,,"""%%"""
,S_64317a9a,Это... Что?,,,,,,"S ""%%"""
,S_70648a75,"Голограмма члена? А у протоссов те еще скелеты в шкафу. Кто бы стал прятать такие вещи в виде кристалла, хи-хи. Тут водятся те еще извращенцы.",,,,,,"S ""%%"""
,narrator_6328c223,Сара стала рассматривать проекцию на стене душа.,,,,,,"""%%"""
,S_53c3f567,"Интересно, они сделали это просто для вида или им можно пользоваться?",,,,,,"S ""%%"""
,narrator_e1b50011,"Сара не смогла сдержаться, чтобы не потрогать инопланетный член. Сара была готова к тому, что ее рука просто пройдут сквозь него, но девушка вполне четко смогла дотронуться, а потом и обхватить голограмму члена, ощущая ее в своей руке.",,,,,,"""%%"""
,S_371a6308,Ого!!!,,,,,,"S ""%%"""
,S_a8f300ae,"Он физически осязаемый... И... Ох-х, он достаточно плотный. Ммм, вспомни лучик, вот и солнышко... Кажется, я могла бы использовать его по назначению.",,,,,,"S ""%%"""
,S_899c2d8b,Но он какой-то странной формы... Могу ли я с этим что-то сделать?,,,,,,"S ""%%"""
,narrator_a9353e8d,"Сара снова сконцентрировалась на кристалле, пытаясь изменить форму проекции. Сначала она не понимала, как это сделать. Но представив в своем воображении определенную форму, она отразилась на голограмме.",,,,,,"""%%"""
,S_15d3eaee,Ч-что???,,,,,,"S ""%%"""
,S_a7680a68,"Ох, этот слишком большой. Кажется, я немного перестаралась, хи-хи.",,,,,,"S ""%%"""
,S_d339bf68,"Не думаю, что он вообще способен поместиться во мне... Неужели я когда-то мечтала о чем-то подобном? Какая же извращенная у меня фантазия.",,,,,,"S ""%%"""
,S_52de8356,"А, может, все же... хотя бы ротиком...",,,,,,"S ""%%"""
,S_13f84f14,Ну уж нет...,,,,,,"S ""%%"""
,narrator_d921f4a1,"Сара снова напрягла свое воображение. В этот раз голограмма приняла более-менее нормальный вид, хотя член все равно имел инопланетные черты.",,,,,,"""%%"""
,S_69d42bdb,"Хи-хи-хи, а с этим уже можно очень даже хорошо поработать.",,,,,,"S ""%%"""
,narrator_20078383,"Сара довольно облизнулась, вставая на ноги, упершись руками. Силовое поле издало характерный звук и стало отличной опорой для нее. В душевой кабинке становилось душно от вздохов и стонов, которые издавала девушка. Она начала постепенно насаживаться на член.",,,,,,"""%%"""
,S_260bda07,"Да! Ах... Это то что надо. Совсем не те ощущения, что были раньше. Это ощущается приятнее, так гладко и... Я не могу понять все то, что ощущаю сейчас в себе, ах.",,,,,,"S ""%%"""
,narrator_c8b603a2,"Стоны становились громче с каждым разом, как Сара сильнее насаживалась на член. Ситуация была полностью под ее контролем, что только сильнее возбуждало девушку.",,,,,,"""%%"""
,S_2c913b4b,"Хааа... Моя киска такая заполненная. Я чувствую каждый бугорок! Это лучшее, что происходило со мной за сегодня...",,,,,,"S ""%%"""
,narrator_98b73c0c,"Заполнив себя до конца, Сара на пробу сделала первый толчок. Ощущения немного отличались от прошлых из-за особенностей формы голограммы.",,,,,,"""%%"""
,S_e17c5c79,"Похоже... Ммммм! В этот раз я п-превзошла... Сама себя в этой фантазии, хи-хи.",,,,,,"S ""%%"""
,narrator_38a4466d,"Сара пыталась выгибаться, насаживаясь сильнее. Она поднималась на носочках, выбивая из себя особо громкие стоны.",,,,,,"""%%"""
,S_2a22a308,"ААааххх, еще немного и меня услышит весь корабль!",,,,,,"S ""%%"""
,S_872e82c9,"И к черту... Это в любом случае будет того стоить, даже если они услышат.",,,,,,"S ""%%"""
,narrator_dfdf8fba,"Сара снова попыталась закрыть рот, чтобы быть потише, но ее вторая рука сама потянулась к клитору.",,,,,,"""%%"""
,narrator_8ab1c399,"Всего пара круговых движений заставила Сару вернуть обе руки на силовой щит душевой кабинки, потому что ноги предательски задрожали от сильной волны возбуждения. Разгоряченная кожа рук соприкоснулась с холодным щитом протоссов, который не нагревался даже от температуры в кабинке. Такая резкая разница только больше вызывала дрожь в теле Сары.",,,,,,"""%%"""
,S_3329bbaa,"ММММммм! К черту! Пусть все услышат, как мне хорошо, аааахх...",,,,,,"S ""%%"""
,S_dd424274,"Нужно б-быстрее... Но так тяжело двигаться, ах! Ноги меня не слушаются...",,,,,,"S ""%%"""
,S_045554a4,"Но нужно еще немного, мммм... Сегодня я получу свое, чего бы мне это не стоило!",,,,,,"S ""%%"""
,narrator_89fba3bc,"Каждое движение Сары становилось все быстрее. Она двигалась размашисто, иногда сбиваясь с ритма, но все равно доставляя себе удовольствие каждым движением.",,,,,,"""%%"""
,S_fc14da86,АААаахх! Еще немного... Я чувствую.,,,,,,"S ""%%"""
,narrator_a94f3a44,"На мгновенье ее пальцы снова начали помогать ей, дополнительно лаская киску снаружи. Смазка Сары, перемешавшаяся с водой, оставляла приятные ощущения на коже, обостряя накопившиеся ощущения.",,,,,,"""%%"""
,S_1a88573a,"ММММмм! Тяжело... Думать... Аххх, и говорить!",,,,,,"S ""%%"""
,S_de6bfacc,"Ааарх, приятно и хорошо! Так хорошо.",,,,,,"S ""%%"""
,S_95c9a7e5,Хххааха! Еще... чуть-чуть...,,,,,,"S ""%%"""
,narrator_df00a7d8,"Движения становились все смазаннее из-за дрожи во всем теле Сары, но она продолжала двигаться.",,,,,,"""%%"""
,S_7b5c753c,"Аххх, пожалуйста... Я всего лишь хочу кончить!",,,,,,"S ""%%"""
,S_d22454c5,!!!,,,,,,"S ""%%"""
,S_31052906,Аххх... ААХХХХ!,,,,,,"S ""%%"""
,narrator_dedf6e58,"Сара почувствовала долгожданную разрядку, крепко упираясь руками. Удовольствие накрывало ее новыми волнами, пытаясь до конца сбить с ног и отключить разум.",,,,,,"""%%"""
,S_26f212e4,Мммммм!!!,,,,,,"S ""%%"""
,narrator_18b7ff2f,Внезапно для Сары голографический член изнутри стал заполнять ее чем-то непонятным.,,,,,,"""%%"""
,S_7f67c7e3,ХХхха? Ч-что это такое?,,,,,,"S ""%%"""
,S_68add339,"Почему я!!! Чувствую... Еще больше в себе, мммМММ!!",,,,,,"S ""%%"""
,S_e67c8bf8,Оооо дааа!!!,,,,,,"S ""%%"""
,S_3d18413f,"Этот член, ах... Увеличился? Почему... Мммахх! Стало так туго?",,,,,,"S ""%%"""
,narrator_2616fc97,"Нечто вязкое продолжало наполнять ее до краев, стекая по стройным ногам прямо на пол.",,,,,,"""%%"""
,S_d6745201,"Во мне... Черт, внутри стало так прохладно и так приятно!",,,,,,"S ""%%"""
,S_0321240c,"Этот член, он заполняет меня... но как? Это невозможно...",,,,,,"S ""%%"""
,S_fbb4174d,"Голова идет кругом от этих ощущений. Кажется, внутри все еще горит. Это точно что-то новенькое, но...",,,,,,"S ""%%"""
,S_64130f87,Черт... я заполнена до краев... Нужно аккуратно вынуть его из себя...,,,,,,"S ""%%"""
,narrator_223e1244,"Сара старалась осторожными движениями податься вперед, чтобы спокойно выпустить из себя член, но из-за накопившейся жидкости внутри ее он выскользнул резким движением, за ним последовала вся находящаяся там сперма.",,,,,,"""%%"""
,S_0f2ad257,"Нет-нет-нет, помедленнее! Хииии!!!",,,,,,"S ""%%"""
,narrator_a6f8ea3c,*ЛЯП*,,,,,,"""%%"""
,S_aa15c5bd,{size=+6}Оо-о-о-да-а!!!{/size},,,,,,"S ""%%"""
,S_8623fed3,Это прям как настоящий огроменный кремпай...,,,,,,"S ""%%"""
,S_ffa7ce98,"Это... Голографическая сперма? Хи-хи, какие тайны еще в себе таят эти протоссы?",,,,,,"S ""%%"""
,S_3cc9b65d,И... Хах? По ногам тоже проходит холодок.,,,,,,"S ""%%"""
,S_90342de9,"Хах, но идея отличная. Ощущения очень... Ах... Реалистичные. И эта резкость температуры... Они знают толк в получении удовольствия.",,,,,,"S ""%%"""
,narrator_351b30c9,"Оставшееся сперма продолжала вытекать из Сары, медленно забирая с собой и чувство заполненности. Возвращая ясность ума.",,,,,,"""%%"""
,S_11b6eac3,"Это было весьма замечательно... После такого тяжелого дня настоящая панацея. Намного лучше, чем обычный холодный душ. Хотя... Можно ли это назвать внутренним холодным душем, хи-хи.",,,,,,"S ""%%"""
